N 38418
M 143314
R 500
# u v length
33606 18018 38.0
18018 26470 38.0
26470 18018 38.0
18019 35427 8.0
35427 18019 8.0
18019 28416 48.0
28416 18019 48.0
18020 24600 114.0
24600 18020 114.0
18021 25167 40.0
25167 18021 40.0
18021 35498 28.0
35498 18021 28.0
18021 33581 20.0
33581 18021 20.0
18022 30859 116.0
30859 18022 116.0
18022 35548 34.0
35548 18022 34.0
18022 27266 12.0
27266 18022 12.0
18023 20112 36.0
20112 18023 36.0
18023 26577 24.0
26577 18023 24.0
18023 36845 10.0
36845 18023 10.0
18024 31371 58.0
31371 18024 58.0
18025 35693 42.0
35693 18025 42.0
18025 27382 4.0
27382 18025 4.0
18026 36819 86.0
36819 18026 86.0
18026 27646 66.0
27646 18026 66.0
18027 37253 72.0
37253 18027 72.0
18027 32420 58.0
32420 18027 58.0
18027 36986 134.0
36986 18027 134.0
18028 36097 56.0
36097 18028 56.0
18028 29642 44.0
29642 18028 44.0
18028 29082 76.0
29082 18028 76.0
18029 33926 8.0
33926 18029 8.0
18030 26346 12.0
26346 18030 12.0
18031 27725 38.0
27725 18031 38.0
18031 27636 24.0
27636 18031 24.0
18032 38395 16.0
38395 18032 16.0
18032 21224 2.0
21224 18032 2.0
18032 23376 26.0
23376 18032 26.0
18032 24345 166.0
24345 18032 166.0
18033 35366 54.0
35366 18033 54.0
18033 28625 42.0
28625 18033 42.0
18033 21660 86.0
21660 18033 86.0
18034 27454 8.0
27454 18034 8.0
18034 33607 118.0
33607 18034 118.0
18034 30415 22.0
30415 18034 22.0
18035 21261 2.0
21261 18035 2.0
18035 36968 54.0
36968 18035 54.0
18035 37299 12.0
37299 18035 12.0
18036 20761 14.0
20761 18036 14.0
18036 23077 16.0
23077 18036 16.0
18036 18147 122.0
18147 18036 122.0
18037 25983 106.0
25983 18037 106.0
18038 30200 10.0
30200 18038 10.0
18038 25772 10.0
25772 18038 10.0
18038 31534 32.0
31534 18038 32.0
18039 24236 4.0
24236 18039 4.0
18040 35460 78.0
35460 18040 78.0
18040 32676 102.0
32676 18040 102.0
18041 24612 112.0
24612 18041 112.0
18042 25789 10.0
25789 18042 10.0
18042 23395 138.0
23395 18042 138.0
18043 28922 26.0
28922 18043 26.0
18043 36227 48.0
36227 18043 48.0
18044 29126 98.0
29126 18044 98.0
18045 24333 92.0
24333 18045 92.0
18046 36164 54.0
36164 18046 54.0
18046 31276 24.0
31276 18046 24.0
18047 29706 6.0
29706 18047 6.0
18048 28941 4.0
28941 18048 4.0
18048 21214 82.0
21214 18048 82.0
18048 29497 150.0
29497 18048 150.0
18049 32758 68.0
32758 18049 68.0
18050 35456 106.0
35456 18050 106.0
18050 21071 104.0
21071 18050 104.0
18050 35301 40.0
35301 18050 40.0
18050 33378 30.0
33378 18050 30.0
18051 37209 98.0
37209 18051 98.0
18051 20824 26.0
20824 18051 26.0
18052 33914 46.0
33914 18052 46.0
18052 22684 2.0
22684 18052 2.0
18052 35582 60.0
35582 18052 60.0
18053 30319 64.0
30319 18053 64.0
18053 25636 12.0
25636 18053 12.0
18053 31820 128.0
31820 18053 128.0
18053 25092 110.0
25092 18053 110.0
18055 30973 30.0
30973 18055 30.0
18055 27168 8.0
27168 18055 8.0
18055 31370 58.0
31370 18055 58.0
18055 26765 26.0
26765 18055 26.0
18056 29630 174.0
29630 18056 174.0
18056 23444 16.0
23444 18056 16.0
18056 29649 24.0
29649 18056 24.0
18057 21850 132.0
21850 18057 132.0
18057 22772 2.0
22772 18057 2.0
18058 35832 58.0
35832 18058 58.0
18059 27996 54.0
27996 18059 54.0
18059 35237 8.0
35237 18059 8.0
18060 32375 160.0
32375 18060 160.0
18061 27964 18.0
27964 18061 18.0
18062 28405 50.0
28405 18062 50.0
18062 35554 100.0
35554 18062 100.0
18062 31553 20.0
31553 18062 20.0
18063 18888 2.0
18888 18063 2.0
18063 30942 60.0
30942 18063 60.0
18064 37004 28.0
37004 18064 28.0
18064 32091 36.0
32091 18064 36.0
18064 24786 52.0
24786 18064 52.0
18065 24887 4.0
24887 18065 4.0
18065 19217 22.0
19217 18065 22.0
18066 19027 2.0
19027 18066 2.0
18067 19242 92.0
19242 18067 92.0
18067 26521 32.0
26521 18067 32.0
18067 21364 42.0
21364 18067 42.0
18068 23876 6.0
23876 18068 6.0
18068 23654 34.0
23654 18068 34.0
18069 34900 9.0
34900 18069 9.0
18070 34025 92.0
34025 18070 92.0
18070 22949 8.0
22949 18070 8.0
18071 23164 2.0
23164 18071 2.0
18072 34006 40.0
34006 18072 40.0
18073 31425 134.0
31425 18073 134.0
18074 37899 30.0
37899 18074 30.0
18075 34090 68.0
34090 18075 68.0
18075 34428 64.0
34428 18075 64.0
18075 19734 12.0
19734 18075 12.0
18075 29702 76.0
29702 18075 76.0
18076 27844 10.0
27844 18076 10.0
18076 25118 86.0
25118 18076 86.0
18076 23893 38.0
23893 18076 38.0
18077 23905 82.0
23905 18077 82.0
18077 25343 34.0
25343 18077 34.0
18078 22810 34.0
22810 18078 34.0
18078 19600 160.0
19600 18078 160.0
18079 19845 126.0
19845 18079 126.0
18080 24208 62.0
24208 18080 62.0
18081 37467 60.0
37467 18081 60.0
18082 23173 8.0
23173 18082 8.0
18082 32621 98.0
32621 18082 98.0
18083 35453 90.0
35453 18083 90.0
18083 20540 36.0
20540 18083 36.0
18083 33902 116.0
33902 18083 116.0
18084 21875 4.0
21875 18084 4.0
18084 37537 20.0
37537 18084 20.0
18085 31485 8.0
31485 18085 8.0
18085 32871 20.0
32871 18085 20.0
18086 24192 36.0
24192 18086 36.0
18086 36117 120.0
36117 18086 120.0
18088 31295 46.0
31295 18088 46.0
18089 33460 160.0
33460 18089 160.0
18089 19701 48.0
19701 18089 48.0
18090 30437 50.0
30437 18090 50.0
18091 33954 134.0
33954 18091 134.0
18091 23344 66.0
23344 18091 66.0
18091 32591 8.0
32591 18091 8.0
18092 38369 132.0
38369 18092 132.0
18092 24715 14.0
24715 18092 14.0
18094 23168 2.0
23168 18094 2.0
18094 31594 30.0
31594 18094 30.0
18095 20420 36.0
20420 18095 36.0
18096 34872 86.0
34872 18096 86.0
18097 24784 110.0
24784 18097 110.0
18097 37073 32.0
37073 18097 32.0
18098 23512 100.0
23512 18098 100.0
18098 19486 38.0
19486 18098 38.0
18099 19229 2.0
19229 18099 2.0
18099 23039 132.0
23039 18099 132.0
18099 24105 120.0
24105 18099 120.0
18100 28886 6.0
28886 18100 6.0
18100 35457 54.0
35457 18100 54.0
18100 24252 116.0
24252 18100 116.0
18101 36108 20.0
36108 18101 20.0
18101 34171 54.0
34171 18101 54.0
18102 19702 2.0
19702 18102 2.0
18103 22796 2.0
22796 18103 2.0
18103 33483 60.0
33483 18103 60.0
18105 34992 86.0
34992 18105 86.0
18106 22976 162.0
22976 18106 162.0
18106 22099 32.0
22099 18106 32.0
18106 35969 114.0
35969 18106 114.0
18107 21797 64.0
21797 18107 64.0
18107 22107 68.0
22107 18107 68.0
18107 34308 92.0
34308 18107 92.0
18107 35035 18.0
35035 18107 18.0
18108 18356 56.0
18356 18108 56.0
18108 18989 4.0
18989 18108 4.0
18109 36026 12.0
36026 18109 12.0
18109 26533 56.0
26533 18109 56.0
18109 38226 12.0
38226 18109 12.0
18110 23549 18.0
23549 18110 18.0
18110 31816 128.0
31816 18110 128.0
18111 32601 40.0
32601 18111 40.0
18111 30003 20.0
30003 18111 20.0
18111 29948 130.0
29948 18111 130.0
18112 36101 6.0
36101 18112 6.0
18112 27470 48.0
27470 18112 48.0
18113 26341 102.0
26341 18113 102.0
18113 20097 2.0
20097 18113 2.0
18113 34629 18.0
34629 18113 18.0
18114 32596 84.0
32596 18114 84.0
18114 34796 14.0
34796 18114 14.0
18114 30581 98.0
30581 18114 98.0
18116 34923 98.0
34923 18116 98.0
18116 38188 90.0
38188 18116 90.0
18119 25430 4.0
25430 18119 4.0
18119 19720 20.0
19720 18119 20.0
18120 31593 52.0
31593 18120 52.0
18120 32253 20.0
32253 18120 20.0
18120 20575 36.0
20575 18120 36.0
18121 36495 58.0
36495 18121 58.0
18121 32534 18.0
32534 18121 18.0
18121 18243 170.0
18243 18121 170.0
18123 19430 2.0
19430 18123 2.0
18123 31116 38.0
31116 18123 38.0
18123 24578 34.0
24578 18123 34.0
18124 32961 110.0
32961 18124 110.0
18125 30787 132.0
30787 18125 132.0
18125 28276 24.0
28276 18125 24.0
18126 18660 32.0
18660 18126 32.0
18126 28017 24.0
28017 18126 24.0
18126 25500 124.0
25500 18126 124.0
18127 29947 30.0
29947 18127 30.0
18128 20094 156.0
20094 18128 156.0
18128 28396 76.0
28396 18128 76.0
18128 32690 56.0
32690 18128 56.0
18129 20744 60.0
20744 18129 60.0
18129 19735 34.0
19735 18129 34.0
18130 35133 56.0
35133 18130 56.0
18131 24081 60.0
24081 18131 60.0
18131 33526 20.0
33526 18131 20.0
18131 35775 28.0
35775 18131 28.0
18132 20486 6.0
20486 18132 6.0
18132 22089 52.0
22089 18132 52.0
18134 28308 4.0
28308 18134 4.0
18134 35260 92.0
35260 18134 92.0
18135 22863 36.0
22863 18135 36.0
18136 19468 36.0
19468 18136 36.0
18136 21527 60.0
21527 18136 60.0
18136 34359 20.0
34359 18136 20.0
18136 19975 58.0
19975 18136 58.0
18137 36298 58.0
36298 18137 58.0
18137 29849 152.0
29849 18137 152.0
18138 25271 62.0
25271 18138 62.0
18139 23197 138.0
23197 18139 138.0
18139 34043 54.0
34043 18139 54.0
18140 36576 8.0
36576 18140 8.0
18140 22598 48.0
22598 18140 48.0
18140 21860 14.0
21860 18140 14.0
18141 34961 24.0
34961 18141 24.0
18142 28843 36.0
28843 18142 36.0
18143 24080 16.0
24080 18143 16.0
18144 21583 14.0
21583 18144 14.0
18144 33008 60.0
33008 18144 60.0
18145 36277 32.0
36277 18145 32.0
18146 36160 60.0
36160 18146 60.0
18146 30947 68.0
30947 18146 68.0
18148 19655 4.0
19655 18148 4.0
18149 29807 52.0
29807 18149 52.0
18150 21521 8.0
21521 18150 8.0
18150 21177 4.0
21177 18150 4.0
18151 35607 36.0
35607 18151 36.0
18151 23128 70.0
23128 18151 70.0
18151 35063 44.0
35063 18151 44.0
18152 29692 18.0
29692 18152 18.0
18153 33619 112.0
33619 18153 112.0
18153 31217 46.0
31217 18153 46.0
18154 36220 76.0
36220 18154 76.0
18155 22070 2.0
22070 18155 2.0
18155 26161 68.0
26161 18155 68.0
18156 38203 136.0
38203 18156 136.0
18156 31517 140.0
31517 18156 140.0
18157 29907 18.0
29907 18157 18.0
18157 21328 2.0
21328 18157 2.0
18157 37237 62.0
37237 18157 62.0
18158 28763 44.0
28763 18158 44.0
18159 29463 82.0
29463 18159 82.0
18159 18919 44.0
18919 18159 44.0
18160 18463 68.0
18463 18160 68.0
18160 34768 50.0
34768 18160 50.0
18161 24360 58.0
24360 18161 58.0
18162 20215 22.0
20215 18162 22.0
18162 27102 16.0
27102 18162 16.0
18163 30959 40.0
30959 18163 40.0
18164 19549 2.0
19549 18164 2.0
18164 23396 16.0
23396 18164 16.0
18164 33617 88.0
33617 18164 88.0
18165 35476 170.0
35476 18165 170.0
18165 36940 82.0
36940 18165 82.0
18166 34826 82.0
34826 18166 82.0
18166 36434 16.0
36434 18166 16.0
18166 24520 28.0
24520 18166 28.0
18167 34949 50.0
34949 18167 50.0
18168 21329 68.0
21329 18168 68.0
18169 33068 118.0
33068 18169 118.0
18169 34883 118.0
34883 18169 118.0
18169 24192 40.0
24192 18169 40.0
18170 37486 72.0
37486 18170 72.0
18170 32511 166.0
32511 18170 166.0
18172 31300 44.0
31300 18172 44.0
18172 37708 28.0
37708 18172 28.0
18173 25528 48.0
25528 18173 48.0
18173 21989 14.0
21989 18173 14.0
18174 27361 112.0
27361 18174 112.0
18174 31749 38.0
31749 18174 38.0
18174 31891 18.0
31891 18174 18.0
18175 36927 44.0
36927 18175 44.0
18175 24834 24.0
24834 18175 24.0
18176 34924 62.0
34924 18176 62.0
18176 19608 64.0
19608 18176 64.0
18177 22922 36.0
22922 18177 36.0
18178 38351 22.0
38351 18178 22.0
18178 28843 72.0
28843 18178 72.0
18178 26899 16.0
26899 18178 16.0
18179 25422 24.0
25422 18179 24.0
18179 32881 14.0
32881 18179 14.0
18180 30735 52.0
30735 18180 52.0
18180 36045 72.0
36045 18180 72.0
18180 27134 30.0
27134 18180 30.0
18181 26663 24.0
26663 18181 24.0
18181 37062 22.0
37062 18181 22.0
18182 25469 64.0
25469 18182 64.0
18183 20051 102.0
20051 18183 102.0
18183 27778 12.0
27778 18183 12.0
18183 32249 78.0
32249 18183 78.0
18184 26435 72.0
26435 18184 72.0
18184 21586 54.0
21586 18184 54.0
18185 36632 92.0
36632 18185 92.0
18185 32583 34.0
32583 18185 34.0
18186 37903 12.0
37903 18186 12.0
18186 28522 30.0
28522 18186 30.0
18186 25278 90.0
25278 18186 90.0
18187 23258 24.0
23258 18187 24.0
18187 35756 146.0
35756 18187 146.0
18187 33899 52.0
33899 18187 52.0
18188 32151 68.0
32151 18188 68.0
18189 27758 4.0
27758 18189 4.0
18189 23575 6.0
23575 18189 6.0
18190 29427 4.0
29427 18190 4.0
18190 30202 166.0
30202 18190 166.0
18191 35418 82.0
35418 18191 82.0
18191 24069 28.0
24069 18191 28.0
18191 28342 58.0
28342 18191 58.0
18191 21283 90.0
21283 18191 90.0
18192 21955 44.0
21955 18192 44.0
18193 36720 52.0
36720 18193 52.0
18193 23130 14.0
23130 18193 14.0
18194 23530 78.0
23530 18194 78.0
18194 18324 16.0
18324 18194 16.0
18194 34865 86.0
34865 18194 86.0
18194 32360 26.0
32360 18194 26.0
18195 20356 2.0
20356 18195 2.0
18195 32107 36.0
32107 18195 36.0
18196 32687 198.0
32687 18196 198.0
18196 21552 76.0
21552 18196 76.0
18197 33205 12.0
33205 18197 12.0
18197 23476 36.0
23476 18197 36.0
18198 21156 76.0
21156 18198 76.0
18199 35131 44.0
35131 18199 44.0
18199 26829 86.0
26829 18199 86.0
18200 30166 42.0
30166 18200 42.0
18200 31495 30.0
31495 18200 30.0
18201 34710 44.0
34710 18201 44.0
18202 33554 56.0
33554 18202 56.0
18203 21117 36.0
21117 18203 36.0
18203 28075 28.0
28075 18203 28.0
18203 18631 100.0
18631 18203 100.0
18204 19206 2.0
19206 18204 2.0
18204 38039 6.0
38039 18204 6.0
18204 37550 36.0
37550 18204 36.0
18205 21192 66.0
21192 18205 66.0
18205 35831 98.0
35831 18205 98.0
18206 22193 84.0
22193 18206 84.0
18206 29865 66.0
29865 18206 66.0
18207 31765 8.0
31765 18207 8.0
18208 18344 40.0
18344 18208 40.0
18208 35879 20.0
35879 18208 20.0
18208 25743 24.0
25743 18208 24.0
18209 34960 62.0
34960 18209 62.0
18209 29805 94.0
29805 18209 94.0
18210 20750 26.0
20750 18210 26.0
18211 28632 98.0
28632 18211 98.0
18212 31320 40.0
31320 18212 40.0
18212 31632 26.0
31632 18212 26.0
18213 18574 64.0
18574 18213 64.0
18213 21445 74.0
21445 18213 74.0
18214 29101 40.0
29101 18214 40.0
18214 29765 144.0
29765 18214 144.0
18214 25589 22.0
25589 18214 22.0
18214 26430 136.0
26430 18214 136.0
18215 38305 38.0
38305 18215 38.0
18216 34493 30.0
34493 18216 30.0
18216 36745 140.0
36745 18216 140.0
18216 28169 52.0
28169 18216 52.0
18216 28096 16.0
28096 18216 16.0
18217 21533 12.0
21533 18217 12.0
18217 30666 68.0
30666 18217 68.0
18218 24663 12.0
24663 18218 12.0
18218 20766 98.0
20766 18218 98.0
18218 36120 38.0
36120 18218 38.0
18218 20868 110.0
20868 18218 110.0
18220 29847 10.0
29847 18220 10.0
18220 38254 62.0
38254 18220 62.0
18221 28313 54.0
28313 18221 54.0
18221 19765 36.0
19765 18221 36.0
18222 20037 40.0
20037 18222 40.0
18223 20210 162.0
20210 18223 162.0
18223 27240 34.0
27240 18223 34.0
18223 26776 114.0
26776 18223 114.0
18223 37465 38.0
37465 18223 38.0
18224 26582 40.0
26582 18224 40.0
18224 27236 4.0
27236 18224 4.0
18225 18340 52.0
18340 18225 52.0
18225 22552 46.0
22552 18225 46.0
18225 38215 48.0
38215 18225 48.0
18226 20568 34.0
20568 18226 34.0
18226 29108 30.0
29108 18226 30.0
18226 33181 64.0
33181 18226 64.0
18227 32582 74.0
32582 18227 74.0
18227 35727 134.0
35727 18227 134.0
18227 37878 128.0
37878 18227 128.0
18228 33876 80.0
33876 18228 80.0
18228 27939 38.0
27939 18228 38.0
18229 28221 12.0
28221 18229 12.0
18229 33729 88.0
33729 18229 88.0
18229 28026 34.0
28026 18229 34.0
18229 31389 24.0
31389 18229 24.0
18230 21002 4.0
21002 18230 4.0
18230 31386 10.0
31386 18230 10.0
18230 22420 55.0
22420 18230 55.0
18231 24828 4.0
24828 18231 4.0
18231 22033 78.0
22033 18231 78.0
18231 36770 12.0
36770 18231 12.0
18232 29099 30.0
29099 18232 30.0
18232 37660 52.0
37660 18232 52.0
18233 24923 60.0
24923 18233 60.0
18233 34266 58.0
34266 18233 58.0
18234 21904 44.0
21904 18234 44.0
18234 21789 4.0
21789 18234 4.0
18234 22351 76.0
22351 18234 76.0
18235 25332 46.0
25332 18235 46.0
18235 27422 6.0
27422 18235 6.0
18235 28945 68.0
28945 18235 68.0
18238 26799 32.0
26799 18238 32.0
18238 28776 104.0
28776 18238 104.0
18239 19681 10.0
19681 18239 10.0
18239 24727 10.0
24727 18239 10.0
18240 21131 2.0
21131 18240 2.0
18240 34691 136.0
34691 18240 136.0
18241 26440 56.0
26440 18241 56.0
18241 30827 42.0
30827 18241 42.0
18241 19674 50.0
19674 18241 50.0
18242 21317 4.0
21317 18242 4.0
18242 35706 42.0
35706 18242 42.0
18242 27596 30.0
27596 18242 30.0
18243 33707 58.0
33707 18243 58.0
18243 33085 8.0
33085 18243 8.0
18244 33724 134.0
33724 18244 134.0
18244 21526 36.0
21526 18244 36.0
18245 23845 160.0
23845 18245 160.0
18246 33079 12.0
33079 18246 12.0
18246 31598 82.0
31598 18246 82.0
18247 37791 64.0
37791 18247 64.0
18248 31580 130.0
31580 18248 130.0
18249 27796 20.0
27796 18249 20.0
18249 24313 4.0
24313 18249 4.0
18250 35404 62.0
35404 18250 62.0
18250 23367 52.0
23367 18250 52.0
18250 23911 118.0
23911 18250 118.0
18251 26099 58.0
26099 18251 58.0
18251 37482 70.0
37482 18251 70.0
18252 25383 86.0
25383 18252 86.0
18252 37958 56.0
37958 18252 56.0
18252 22125 82.0
22125 18252 82.0
18252 32760 60.0
32760 18252 60.0
18253 23850 98.0
23850 18253 98.0
18253 24377 16.0
24377 18253 16.0
18254 21001 102.0
21001 18254 102.0
18254 32498 142.0
32498 18254 142.0
18255 20253 32.0
20253 18255 32.0
18255 33485 54.0
33485 18255 54.0
18256 22078 30.0
22078 18256 30.0
18258 34160 37.0
34160 18258 37.0
18259 31150 22.0
31150 18259 22.0
18260 21038 70.0
21038 18260 70.0
18260 19167 62.0
19167 18260 62.0
18260 24808 56.0
24808 18260 56.0
18261 22077 16.0
22077 18261 16.0
18263 26089 60.0
26089 18263 60.0
18263 29802 134.0
29802 18263 134.0
18263 19945 80.0
19945 18263 80.0
18264 22434 100.0
22434 18264 100.0
18264 19130 92.0
19130 18264 92.0
18264 30583 54.0
30583 18264 54.0
18265 27505 72.0
27505 18265 72.0
18265 30477 50.0
30477 18265 50.0
18266 20855 80.0
20855 18266 80.0
18266 33183 42.0
33183 18266 42.0
18266 29800 40.0
29800 18266 40.0
18267 28146 48.0
28146 18267 48.0
18267 27344 4.0
27344 18267 4.0
18267 26579 68.0
26579 18267 68.0
18269 21645 12.0
21645 18269 12.0
18270 23990 78.0
23990 18270 78.0
18270 24718 6.0
24718 18270 6.0
18271 20626 10.0
20626 18271 10.0
18272 22990 14.0
22990 18272 14.0
18272 21512 30.0
21512 18272 30.0
18273 30441 8.0
30441 18273 8.0
18273 37130 38.0
37130 18273 38.0
18274 29558 12.0
29558 18274 12.0
18275 31087 14.0
31087 18275 14.0
18275 38221 62.0
38221 18275 62.0
18275 33175 14.0
33175 18275 14.0
18278 36949 136.0
36949 18278 136.0
18278 18520 60.0
18520 18278 60.0
18278 18784 144.0
18784 18278 144.0
18279 31219 60.0
31219 18279 60.0
18279 32149 78.0
32149 18279 78.0
18279 33828 52.0
33828 18279 52.0
18280 27613 54.0
27613 18280 54.0
18280 33057 160.0
33057 18280 160.0
18280 38298 104.0
38298 18280 104.0
18281 19781 44.0
19781 18281 44.0
18281 33187 54.0
33187 18281 54.0
18282 31554 72.0
31554 18282 72.0
18282 29143 66.0
29143 18282 66.0
18282 32757 60.0
32757 18282 60.0
18283 20498 24.0
20498 18283 24.0
18284 32579 82.0
32579 18284 82.0
18284 24201 2.0
24201 18284 2.0
18284 37194 58.0
37194 18284 58.0
18285 31727 84.0
31727 18285 84.0
18285 36994 20.0
36994 18285 20.0
18286 20618 10.0
20618 18286 10.0
18286 29110 8.0
29110 18286 8.0
18286 25116 136.0
25116 18286 136.0
18286 24019 24.0
24019 18286 24.0
18287 21861 142.0
21861 18287 142.0
18287 23166 2.0
23166 18287 2.0
18287 22103 128.0
22103 18287 128.0
18288 22576 60.0
22576 18288 60.0
18289 20704 28.0
20704 18289 28.0
18289 25991 142.0
25991 18289 142.0
18290 22607 56.0
22607 18290 56.0
18290 33641 64.0
33641 18290 64.0
18290 35245 28.0
35245 18290 28.0
18291 31020 178.0
31020 18291 178.0
18291 34661 128.0
34661 18291 128.0
18292 28032 4.0
28032 18292 4.0
18292 37185 50.0
37185 18292 50.0
18292 27472 106.0
27472 18292 106.0
18292 37796 50.0
37796 18292 50.0
18293 26449 34.0
26449 18293 34.0
18293 30823 28.0
30823 18293 28.0
18293 19363 126.0
19363 18293 126.0
18294 19820 22.0
19820 18294 22.0
18294 25633 92.0
25633 18294 92.0
18294 31241 14.0
31241 18294 14.0
18295 23453 46.0
23453 18295 46.0
18295 30524 58.0
30524 18295 58.0
18295 32144 16.0
32144 18295 16.0
18296 21658 146.0
21658 18296 146.0
18296 22529 12.0
22529 18296 12.0
18297 22258 32.0
22258 18297 32.0
18300 25521 34.0
25521 18300 34.0
18300 24161 36.0
24161 18300 36.0
18301 32823 140.0
32823 18301 140.0
18301 18504 156.0
18504 18301 156.0
18301 30819 20.0
30819 18301 20.0
18302 21899 2.0
21899 18302 2.0
18303 37509 98.0
37509 18303 98.0
18303 38280 134.0
38280 18303 134.0
18303 32743 134.0
32743 18303 134.0
18304 34423 176.0
34423 18304 176.0
18304 21824 14.0
21824 18304 14.0
18305 33178 40.0
33178 18305 40.0
18306 27262 56.0
27262 18306 56.0
18307 33289 58.0
33289 18307 58.0
18307 24670 34.0
24670 18307 34.0
18308 21584 4.0
21584 18308 4.0
18308 37140 24.0
37140 18308 24.0
18308 33788 58.0
33788 18308 58.0
18309 27775 4.0
27775 18309 4.0
18309 24021 44.0
24021 18309 44.0
18309 26563 174.0
26563 18309 174.0
18310 37944 48.0
37944 18310 48.0
18311 20745 100.0
20745 18311 100.0
18311 24407 2.0
24407 18311 2.0
18311 29942 88.0
29942 18311 88.0
18311 27715 72.0
27715 18311 72.0
18312 24063 12.0
24063 18312 12.0
18313 33732 110.0
33732 18313 110.0
18314 38351 20.0
38351 18314 20.0
18314 26848 16.0
26848 18314 16.0
18315 27057 88.0
27057 18315 88.0
18315 34033 144.0
34033 18315 144.0
18315 26852 136.0
26852 18315 136.0
18316 29491 82.0
29491 18316 82.0
18317 32448 130.0
32448 18317 130.0
18317 21168 48.0
21168 18317 48.0
18318 23285 10.0
23285 18318 10.0
18318 36934 40.0
36934 18318 40.0
18318 19619 136.0
19619 18318 136.0
18319 28346 106.0
28346 18319 106.0
18319 24653 70.0
24653 18319 70.0
18320 38171 10.0
38171 18320 10.0
18320 29685 162.0
29685 18320 162.0
18321 26269 40.0
26269 18321 40.0
18322 35270 84.0
35270 18322 84.0
18322 31674 28.0
31674 18322 28.0
18322 34183 34.0
34183 18322 34.0
18322 24186 68.0
24186 18322 68.0
18323 37649 20.0
37649 18323 20.0
18324 24020 78.0
24020 18324 78.0
18324 34607 86.0
34607 18324 86.0
18325 31883 28.0
31883 18325 28.0
18325 21774 72.0
21774 18325 72.0
18326 21728 48.0
21728 18326 48.0
18327 31150 16.0
31150 18327 16.0
18327 20649 4.0
20649 18327 4.0
18327 30999 20.0
30999 18327 20.0
18328 34481 8.0
34481 18328 8.0
18328 19044 84.0
19044 18328 84.0
18330 35299 52.0
35299 18330 52.0
18331 21835 10.0
21835 18331 10.0
18331 19554 40.0
19554 18331 40.0
18332 20851 32.0
20851 18332 32.0
18333 18942 82.0
18942 18333 82.0
18333 34345 90.0
34345 18333 90.0
18334 22925 4.0
22925 18334 4.0
18334 32419 76.0
32419 18334 76.0
18334 36039 18.0
36039 18334 18.0
18335 32201 12.0
32201 18335 12.0
18335 28874 26.0
28874 18335 26.0
18335 38253 16.0
38253 18335 16.0
18336 30999 22.0
30999 18336 22.0
18336 18491 84.0
18491 18336 84.0
18337 25899 4.0
25899 18337 4.0
18337 24377 118.0
24377 18337 118.0
18339 28219 86.0
28219 18339 86.0
18339 26520 68.0
26520 18339 68.0
18340 21443 56.0
21443 18340 56.0
18340 37621 48.0
37621 18340 48.0
18341 22307 2.0
22307 18341 2.0
18341 25681 112.0
25681 18341 112.0
18341 30377 48.0
30377 18341 48.0
18343 24215 30.0
24215 18343 30.0
18344 31823 18.0
31823 18344 18.0
18344 36296 20.0
36296 18344 20.0
18345 19222 2.0
19222 18345 2.0
18345 36909 108.0
36909 18345 108.0
18345 36594 44.0
36594 18345 44.0
18346 34887 8.0
34887 18346 8.0
18346 34553 56.0
34553 18346 56.0
18346 19330 18.0
19330 18346 18.0
18347 25018 120.0
25018 18347 120.0
18348 34812 114.0
34812 18348 114.0
18348 34119 68.0
34119 18348 68.0
18348 33373 40.0
33373 18348 40.0
18350 36163 38.0
36163 18350 38.0
18350 35616 32.0
35616 18350 32.0
18350 28551 114.0
28551 18350 114.0
18351 33577 40.0
33577 18351 40.0
18352 33091 34.0
33091 18352 34.0
18352 23570 54.0
23570 18352 54.0
18353 24306 30.0
24306 18353 30.0
18353 35943 62.0
35943 18353 62.0
18354 33783 100.0
33783 18354 100.0
18354 28338 6.0
28338 18354 6.0
18354 19358 68.0
19358 18354 68.0
18355 34539 18.0
34539 18355 18.0
18356 19308 4.0
19308 18356 4.0
18357 23414 4.0
23414 18357 4.0
18357 32016 98.0
32016 18357 98.0
18358 32558 88.0
32558 18358 88.0
18358 26402 20.0
26402 18358 20.0
18359 23619 4.0
23619 18359 4.0
18359 29486 138.0
29486 18359 138.0
18359 22036 48.0
22036 18359 48.0
18360 30429 32.0
30429 18360 32.0
18361 28162 38.0
28162 18361 38.0
18361 20382 86.0
20382 18361 86.0
18362 18759 52.0
18759 18362 52.0
18362 19564 34.0
19564 18362 34.0
18363 24662 4.0
24662 18363 4.0
18363 19452 48.0
19452 18363 48.0
18363 26302 18.0
26302 18363 18.0
18364 27861 122.0
27861 18364 122.0
18366 30487 82.0
30487 18366 82.0
18366 21905 32.0
21905 18366 32.0
18367 20786 94.0
20786 18367 94.0
18367 35752 38.0
35752 18367 38.0
18368 33803 30.0
33803 18368 30.0
18368 29966 114.0
29966 18368 114.0
18369 27052 92.0
27052 18369 92.0
18369 37942 132.0
37942 18369 132.0
18369 34867 10.0
34867 18369 10.0
18369 27009 36.0
27009 18369 36.0
18370 34291 8.0
34291 18370 8.0
18370 22435 146.0
22435 18370 146.0
18370 20764 18.0
20764 18370 18.0
18371 30010 54.0
30010 18371 54.0
18371 29091 44.0
29091 18371 44.0
18372 30138 18.0
30138 18372 18.0
18372 22639 26.0
22639 18372 26.0
18373 37408 58.0
37408 18373 58.0
18373 34836 32.0
