N 17127
M 54704
R 250
# u v length
16153 16159 1.0
16159 16153 1.0
16154 16155 23.0
16155 16154 23.0
16154 16160 1.0
16160 16154 1.0
16155 16156 4.0
16156 16155 4.0
16155 16161 1.0
16161 16155 1.0
16156 16162 1.0
16162 16156 1.0
1740 16157 25.0
16157 1740 25.0
1740 16163 1.0
16163 1740 1.0
1740 16156 3.0
16156 1740 3.0
1740 16143 21.0
16143 1740 21.0
16157 16158 5.0
16158 16157 5.0
16157 16164 1.0
16164 16157 1.0
16159 16160 1.0
16160 16159 1.0
16160 16161 23.0
16161 16160 23.0
16160 16190 18.0
16190 16160 18.0
16161 16162 4.0
16162 16161 4.0
16161 16191 18.0
16191 16161 18.0
16162 16163 3.0
16163 16162 3.0
16162 16192 18.0
16192 16162 18.0
16163 16164 25.0
16164 16163 25.0
1795 16165 19.0
16165 1795 19.0
1795 16229 33.0
16229 1795 33.0
1795 16164 5.0
16164 1795 5.0
1795 16158 1.0
16158 1795 1.0
16165 16230 33.0
16230 16165 33.0
2550 16167 22.0
16167 2550 22.0
2550 16304 49.0
16304 2550 49.0
2550 16166 33.0
16166 2550 33.0
2550 16085 53.0
16085 2550 53.0
16167 16306 51.0
16306 16167 51.0
3168 16251 32.0
16251 3168 32.0
3168 16150 31.0
16150 3168 31.0
3168 16123 40.0
16123 3168 40.0
857 16169 37.0
16169 857 37.0
857 16233 29.0
16233 857 29.0
857 16168 39.0
16168 857 39.0
16169 16170 14.0
16170 16169 14.0
16169 16234 29.0
16234 16169 29.0
16170 16196 16.0
16196 16170 16.0
16171 16172 18.0
16172 16171 18.0
16171 16216 18.0
16216 16171 18.0
16172 16173 25.0
16173 16172 25.0
16173 16174 4.0
16174 16173 4.0
16173 16218 18.0
16218 16173 18.0
16174 16175 14.0
16175 16174 14.0
16174 16219 18.0
16219 16174 18.0
1303 16226 23.0
16226 1303 23.0
1303 16175 19.0
16175 1303 19.0
2101 16176 4.0
16176 2101 4.0
2101 16194 13.0
16194 2101 13.0
2101 16193 36.0
16193 2101 36.0
2101 16113 50.0
16113 2101 50.0
16176 16195 13.0
16195 16176 13.0
16177 16178 23.0
16178 16177 23.0
16177 16269 31.0
16269 16177 31.0
16178 16179 47.0
16179 16178 47.0
16178 16270 31.0
16270 16178 31.0
16179 16180 34.0
16180 16179 34.0
16179 16271 31.0
16271 16179 31.0
16180 16272 31.0
16272 16180 31.0
2940 16274 31.0
16274 2940 31.0
2940 16180 39.0
16180 2940 39.0
3345 16181 55.0
16181 3345 55.0
3345 16202 14.0
16202 3345 14.0
3345 16105 53.0
16105 3345 53.0
16181 16182 8.0
16182 16181 8.0
16181 16204 14.0
16204 16181 14.0
16182 16205 14.0
16205 16182 14.0
16183 16324 39.0
16324 16183 39.0
443 16183 3.0
16183 443 3.0
443 16078 82.0
16078 443 82.0
531 16264 23.0
16264 531 23.0
531 16263 24.0
16263 531 24.0
531 16108 58.0
16108 531 58.0
16184 16185 2.0
16185 16184 2.0
16185 16186 49.0
16186 16185 49.0
16185 16201 5.0
16201 16185 5.0
16186 16187 3.0
16187 16186 3.0
16187 16188 25.0
16188 16187 25.0
16188 16189 29.0
16189 16188 29.0
16188 16210 7.0
16210 16188 7.0
16189 16211 7.0
16211 16189 7.0
1682 16190 1.0
16190 1682 1.0
1682 16212 7.0
16212 1682 7.0
1682 16189 4.0
16189 1682 4.0
1682 16159 18.0
16159 1682 18.0
16190 16191 23.0
16191 16190 23.0
16190 16347 42.0
16347 16190 42.0
16191 16192 4.0
16192 16191 4.0
16191 16275 24.0
16275 16191 24.0
16192 16276 24.0
16276 16192 24.0
16193 16194 23.0
16194 16193 23.0
16193 16250 16.0
16250 16193 16.0
16194 16195 4.0
16195 16194 4.0
16194 16291 24.0
16291 16194 24.0
16195 16292 24.0
16292 16195 24.0
2228 16294 24.0
16294 2228 24.0
2228 16195 66.0
16195 2228 66.0
16196 16197 2.0
16197 16196 2.0
16196 16235 13.0
16235 16196 13.0
16197 16198 6.0
16198 16197 6.0
16198 16236 13.0
16236 16198 13.0
1057 16199 4.0
16199 1057 4.0
1057 16237 13.0
16237 1057 13.0
1057 16198 61.0
16198 1057 61.0
1057 16127 50.0
16127 1057 50.0
16199 16200 19.0
16200 16199 19.0
16199 16238 13.0
16238 16199 13.0
16200 16213 4.0
16213 16200 4.0
1500 16201 2.0
16201 1500 2.0
1500 16208 2.0
16208 1500 2.0
1500 16207 14.0
16207 1500 14.0
1500 16184 5.0
16184 1500 5.0
16201 16209 2.0
16209 16201 2.0
16202 16203 49.0
16203 16202 49.0
16202 16280 19.0
16280 16202 19.0
16203 16204 6.0
16204 16203 6.0
16203 16254 14.0
16254 16203 14.0
16204 16205 8.0
16205 16204 8.0
16204 16255 14.0
16255 16204 14.0
16205 16206 4.0
16206 16205 4.0
16205 16256 14.0
16256 16205 14.0
16206 16257 14.0
16257 16206 14.0
3484 16258 14.0
16258 3484 14.0
3484 16206 23.0
16206 3484 23.0
3484 16141 50.0
16141 3484 50.0
16207 16208 12.0
16208 16207 12.0
16207 16228 6.0
16228 16207 6.0
16208 16209 2.0
16209 16208 2.0
16208 16390 48.0
16390 16208 48.0
16209 16391 48.0
16391 16209 48.0
1574 16210 28.0
16210 1574 28.0
1574 16396 52.0
16396 1574 52.0
1574 16209 49.0
16209 1574 49.0
1574 16186 7.0
16186 1574 7.0
16210 16211 29.0
16211 16210 29.0
16211 16212 4.0
16212 16211 4.0
16211 16345 35.0
16345 16211 35.0
16212 16346 35.0
16346 16212 35.0
16213 16214 38.0
16214 16213 38.0
16213 16240 9.0
16240 16213 9.0
16214 16215 7.0
16215 16214 7.0
16214 16220 5.0
16220 16214 5.0
16215 16216 5.0
16216 16215 5.0
16215 16221 5.0
16221 16215 5.0
16216 16217 15.0
16217 16216 15.0
16217 16222 5.0
16222 16217 5.0
1210 16218 25.0
16218 1210 25.0
1210 16223 5.0
16223 1210 5.0
1210 16217 3.0
16217 1210 3.0
1210 16172 18.0
16172 1210 18.0
16218 16219 4.0
16219 16218 4.0
16218 16224 5.0
16224 16218 5.0
16219 16225 5.0
16225 16219 5.0
16220 16221 7.0
16221 16220 7.0
16221 16222 20.0
16222 16221 20.0
16221 16241 4.0
16241 16221 4.0
16222 16223 3.0
16223 16222 3.0
16222 16242 4.0
16242 16222 4.0
16223 16224 25.0
16224 16223 25.0
16223 16243 4.0
16243 16223 4.0
16224 16225 4.0
16225 16224 4.0
16224 16333 26.0
16333 16224 26.0
16225 16226 33.0
16226 16225 33.0
16226 16227 47.0
16227 16226 47.0
16226 16334 26.0
16334 16226 26.0
16227 16388 42.0
16388 16227 42.0
1396 16228 49.0
16228 1396 49.0
1396 16389 42.0
16389 1396 42.0
1396 16227 2.0
16227 1396 2.0
16229 16230 19.0
16230 16229 19.0
16229 16278 9.0
16278 16229 9.0
16230 16244 4.0
16244 16230 4.0
1897 16231 8.0
16231 1897 8.0
1897 16245 4.0
16245 1897 4.0
1897 16230 40.0
16230 1897 40.0
1897 16147 50.0
16147 1897 50.0
16231 16232 5.0
16232 16231 5.0
16231 16246 4.0
16246 16231 4.0
16232 16247 4.0
16247 16232 4.0
773 16233 52.0
16233 773 52.0
773 16450 58.0
16450 773 58.0
773 16168 42.0
16168 773 42.0
16233 16234 37.0
16234 16233 37.0
16233 16260 41.0
16260 16233 41.0
16234 16235 14.0
16235 16234 14.0
16234 16260 4.0
16260 16234 4.0
16235 16236 8.0
16236 16235 8.0
16235 16261 4.0
16261 16235 4.0
16236 16237 61.0
16237 16236 61.0
16237 16238 4.0
16238 16237 4.0
16237 16262 4.0
16262 16237 4.0
16238 16239 4.0
16239 16238 4.0
16238 16385 38.0
16385 16238 38.0
16239 16240 15.0
16240 16239 15.0
1155 16241 7.0
16241 1155 7.0
1155 16329 22.0
16329 1155 22.0
1155 16240 38.0
16240 1155 38.0
1155 16220 4.0
16220 1155 4.0
16241 16242 20.0
16242 16241 20.0
16241 16330 22.0
16330 16241 22.0
16242 16243 3.0
16243 16242 3.0
16242 16331 22.0
16331 16242 22.0
16243 16332 22.0
16332 16243 22.0
16244 16245 40.0
16245 16244 40.0
16245 16246 8.0
16246 16245 8.0
16245 16279 5.0
16279 16245 5.0
16246 16247 5.0
16247 16246 5.0
16246 16285 8.0
16285 16246 8.0
16247 16248 17.0
16248 16247 17.0
16247 16286 8.0
16286 16247 8.0
16248 16249 19.0
16249 16248 19.0
16248 16287 8.0
16287 16248 8.0
16249 16288 8.0
16288 16249 8.0
2024 16250 19.0
16250 2024 19.0
2024 16289 8.0
16289 2024 8.0
2024 16249 32.0
16249 2024 32.0
16250 16290 8.0
16290 16250 8.0
16251 16252 7.0
16252 16251 7.0
16251 16363 28.0
16363 16251 28.0
16252 16253 19.0
16253 16252 19.0
16253 16367 29.0
16367 16253 29.0
3224 16253 3.0
16253 3224 3.0
16254 16255 6.0
16255 16254 6.0
16255 16256 8.0
16256 16255 8.0
16255 16281 5.0
16281 16255 5.0
16256 16257 4.0
16257 16256 4.0
16256 16282 5.0
16282 16256 5.0
16257 16258 23.0
16258 16257 23.0
16257 16283 5.0
16283 16257 5.0
3606 16259 24.0
16259 3606 24.0
3606 16266 2.0
16266 3606 2.0
3606 16258 80.0
16258 3606 80.0
16259 16267 2.0
16267 16259 2.0
16260 16261 14.0
16261 16260 14.0
16260 16380 34.0
16380 16260 34.0
961 16262 61.0
16262 961 61.0
961 16381 34.0
16381 961 34.0
961 16261 8.0
16261 961 8.0
961 16236 4.0
16236 961 4.0
16262 16384 34.0
16384 16262 34.0
16263 16264 1.0
16264 16263 1.0
620 16265 6.0
16265 620 6.0
620 16403 41.0
16403 620 41.0
620 16264 60.0
16264 620 60.0
620 16115 79.0
16115 620 79.0
16265 16404 41.0
16404 16265 41.0
16266 16267 24.0
16267 16266 24.0
16266 16368 29.0
16368 16266 29.0
16267 16268 5.0
16268 16267 5.0
16268 16350 21.0
16350 16268 21.0
3679 16352 21.0
16352 3679 21.0
3679 16268 22.0
16268 3679 22.0
3679 16107 82.0
16107 3679 82.0
16269 16270 23.0
16270 16269 23.0
16270 16271 47.0
16271 16270 47.0
16271 16272 34.0
16272 16271 34.0
16272 16273 26.0
16273 16272 26.0
16272 16338 16.0
16338 16272 16.0
16273 16274 13.0
16274 16273 13.0
16273 16339 16.0
16339 16273 16.0
2994 16322 12.0
16322 2994 12.0
2994 16274 29.0
16274 2994 29.0
16275 16276 4.0
16276 16275 4.0
16275 16348 18.0
16348 16275 18.0
16276 16277 9.0
16277 16276 9.0
16277 16278 24.0
16278 16277 24.0
16277 16349 18.0
16349 16277 18.0
1826 16279 40.0
16279 1826 40.0
1826 16278 19.0
16278 1826 19.0
1826 16244 5.0
16244 1826 5.0
16279 16284 3.0
16284 16279 3.0
3427 16281 6.0
16281 3427 6.0
3427 16416 38.0
16416 3427 38.0
3427 16280 49.0
16280 3427 49.0
3427 16254 5.0
16254 3427 5.0
16281 16282 8.0
16282 16281 8.0
16281 16458 51.0
16458 16281 51.0
16282 16283 4.0
16283 16282 4.0
16282 16459 51.0
16459 16282 51.0
2702 16336 13.0
16336 2702 13.0
2702 16308 8.0
16308 2702 8.0
2702 16269 3.0
16269 2702 3.0
16284 16285 8.0
16285 16284 8.0
16284 16309 8.0
16309 16284 8.0
16285 16286 5.0
16286 16285 5.0
16285 16310 8.0
16310 16285 8.0
16286 16287 17.0
16287 16286 17.0
16286 16311 8.0
16311 16286 8.0
16287 16288 19.0
16288 16287 19.0
16287 16312 8.0
16312 16287 8.0
16288 16289 32.0
16289 16288 32.0
16288 16313 8.0
16313 16288 8.0
16289 16290 19.0
16290 16289 19.0
16289 16314 8.0
16314 16289 8.0
16290 16291 23.0
16291 16290 23.0
16290 16315 8.0
16315 16290 8.0
16291 16292 4.0
16292 16291 4.0
16291 16316 8.0
16316 16291 8.0
16292 16293 12.0
16293 16292 12.0
16292 16317 8.0
16317 16292 8.0
16293 16294 54.0
16294 16293 54.0
16293 16318 8.0
16318 16293 8.0
16294 16295 29.0
16295 16294 29.0
16294 16319 8.0
16319 16294 8.0
16295 16296 27.0
16296 16295 27.0
16295 16298 4.0
16298 16295 4.0
16296 16299 4.0
16299 16296 4.0
2370 16297 2.0
16297 2370 2.0
2370 16300 4.0
16300 2370 4.0
2370 16296 24.0
16296 2370 24.0
2370 2373 62.0
2373 2370 62.0
16297 16301 4.0
16301 16297 4.0
530 16401 33.0
16401 530 33.0
530 16263 8.0
16263 530 8.0
16298 16299 27.0
16299 16298 27.0
16299 16300 24.0
16300 16299 24.0
16299 16320 4.0
16320 16299 4.0
16300 16301 2.0
16301 16300 2.0
16300 16321 4.0
16321 16300 4.0
16301 16302 46.0
16302 16301 46.0
16301 16472 49.0
16472 16301 49.0
16302 16303 26.0
16303 16302 26.0
16303 16410 32.0
16410 16303 32.0
2501 16304 33.0
16304 2501 33.0
2501 16411 32.0
16411 2501 32.0
2501 16303 6.0
16303 2501 6.0
2501 16166 49.0
16166 2501 49.0
16304 16305 9.0
16305 16304 9.0
16305 16306 15.0
16306 16305 15.0
16305 16353 13.0
16353 16305 13.0
16306 16307 3.0
16307 16306 3.0
16306 16354 13.0
16354 16306 13.0
16307 16355 13.0
16355 16307 13.0
2603 16308 60.0
16308 2603 60.0
2603 16356 13.0
16356 2603 13.0
2603 16307 3.0
16307 2603 3.0
16308 16335 6.0
16335 16308 6.0
16309 16310 8.0
16310 16309 8.0
16309 16325 10.0
16325 16309 10.0
16310 16311 5.0
16311 16310 5.0
16310 16325 2.0
16325 16310 2.0
16311 16312 17.0
16312 16311 17.0
16311 16326 2.0
16326 16311 2.0
16312 16313 19.0
16313 16312 19.0
16313 16314 32.0
16314 16313 32.0
16313 16327 2.0
16327 16313 2.0
16314 16315 19.0
16315 16314 19.0
16314 16328 2.0
16328 16314 2.0
16315 16316 23.0
16316 16315 23.0
16316 16317 4.0
16317 16316 4.0
16317 16318 12.0
16318 16317 12.0
16317 16344 5.0
16344 16317 5.0
16318 16319 54.0
16319 16318 54.0
2283 16320 27.0
16320 2283 27.0
2283 16319 29.0
16319 2283 29.0
2283 16298 4.0
16298 2283 4.0
16320 16321 24.0
16321 16320 24.0
16321 16471 45.0
16471 16321 45.0
16322 16323 28.0
16323 16322 28.0
16322 16359 12.0
16359 16322 12.0
16323 16360 12.0
16360 16323 12.0
3048 16361 12.0
16361 3048 12.0
3048 16323 2.0
16323 3048 2.0
400 16324 29.0
16324 400 29.0
16325 16326 5.0
16326 16325 5.0
16326 16417 29.0
16417 16326 29.0
1931 16327 19.0
16327 1931 19.0
1931 16340 3.0
16340 1931 3.0
1931 16326 17.0
16326 1931 17.0
1931 16312 2.0
16312 1931 2.0
16327 16328 32.0
16328 16327 32.0
16327 16341 3.0
16341 16327 3.0
16328 16342 3.0
16342 16328 3.0
16329 16330 7.0
16330 16329 7.0
16329 16386 16.0
16386 16329 16.0
16330 16331 20.0
16331 16330 20.0
16330 16387 16.0
16387 16330 16.0
16331 16332 3.0
16332 16331 3.0
16331 16405 24.0
16405 16331 24.0
16332 16333 25.0
16333 16332 25.0
1253 16334 33.0
16334 1253 33.0
1253 16406 24.0
16406 1253 24.0
1253 16333 4.0
16333 1253 4.0
1253 16225 26.0
16225 1253 26.0
16334 16407 24.0
16407 16334 24.0
16335 16336 1.0
16336 16335 1.0
16336 16337 68.0
16337 16336 68.0
16337 16376 13.0
16376 16337 13.0
2828 16338 34.0
16338 2828 34.0
2828 16377 13.0
16377 2828 13.0
2828 16337 2.0
16337 2828 2.0
2828 16271 16.0
16271 2828 16.0
16338 16339 26.0
16339 16338 26.0
16338 16378 13.0
16378 16338 13.0
16339 16358 8.0
16358 16339 8.0
16340 16341 19.0
16341 16340 19.0
16340 16418 26.0
16418 16340 26.0
16341 16342 32.0
16342 16341 32.0
16342 16343 17.0
16343 16342 17.0
16342 16431 28.0
16431 16342 28.0
16343 16432 28.0
16432 16343 28.0
2060 16344 27.0
16344 2060 27.0
2060 16488 42.0
16488 2060 42.0
2060 16343 2.0
16343 2060 2.0
2060 16315 5.0
16315 2060 5.0
16344 16489 42.0
16489 16344 42.0
16345 16346 4.0
16346 16345 4.0
16345 16397 17.0
16397 16345 17.0
16346 16347 1.0
16347 16346 1.0
16346 16398 17.0
16398 16346 17.0
16347 16348 23.0
16348 16347 23.0
16347 16399 17.0
16399 16347 17.0
1734 16349 9.0
16349 1734 9.0
1734 16441 30.0
16441 1734 30.0
1734 16348 4.0
16348 1734 4.0
1734 16276 18.0
16276 1734 18.0
16350 16351 17.0
16351 16350 17.0
16351 16352 5.0
16352 16351 5.0
16351 16369 8.0
16369 16351 8.0
3713 16427 24.0
16427 3713 24.0
3713 16352 19.0
16352 3713 19.0
16353 16354 15.0
16354 16353 15.0
16353 16370 6.0
16370 16353 6.0
16354 16355 3.0
16355 16354 3.0
16354 16371 6.0
16371 16354 6.0
16355 16356 3.0
16356 16355 3.0
16355 16372 6.0
16372 16355 6.0
16356 16357 29.0
16357 16356 29.0
16356 16373 6.0
16373 16356 6.0
16357 16374 6.0
16374 16357 6.0
2698 16375 6.0
16375 2698 6.0
2698 16357 31.0
16357 2698 31.0
2698 16335 7.0
16335 2698 7.0
16358 16359 42.0
16359 16358 42.0
16359 16360 28.0
16360 16359 28.0
16360 16361 2.0
16361 16360 2.0
16361 16362 37.0
16362 16361 37.0
16362 16364 1.0
16364 16362 1.0
3123 16363 33.0
16363 3123 33.0
3123 16365 1.0
16365 3123 1.0
3123 16362 3.0
16362 3123 3.0
16363 16366 1.0
16366 16363 1.0
16364 16365 3.0
16365 16364 3.0
16364 16490 37.0
16490 16364 37.0
16365 16366 33.0
16366 16365 33.0
3182 16367 19.0
16367 3182 19.0
3182 16476 32.0
16476 3182 32.0
3182 16366 7.0
16366 3182 7.0
3182 16252 29.0
16252 3182 29.0
16368 16470 62.0
16470 16368 62.0
3655 16369 17.0
16369 3655 17.0
3655 16584 72.0
16584 3655 72.0
3655 16368 29.0
16368 3655 29.0
3655 16350 8.0
16350 3655 8.0
16369 16572 65.0
16572 16369 65.0
16370 16371 15.0
16371 16370 15.0
16371 16372 3.0
16372 16371 3.0
16371 16414 11.0
16414 16371 11.0
16372 16373 3.0
16373 16372 3.0
16372 16415 11.0
16415 16372 11.0
16373 16374 29.0
16374 16373 29.0
16373 16456 23.0
16456 16373 23.0
16374 16375 31.0
16375 16374 31.0
16375 16376 69.0
16376 16375 69.0
16375 16457 23.0
16457 16375 23.0
16376 16377 2.0
16377 16376 2.0
16376 16442 20.0
16442 16376 20.0
16377 16378 34.0
16378 16377 34.0
16377 16443 20.0
16443 16377 20.0
16378 16379 25.0
16379 16378 25.0
2923 16445 20.0
16445 2923 20.0
2923 16379 1.0
16379 2923 1.0
2923 16358 5.0
16358 2923 5.0
16380 16381 22.0
16381 16380 22.0
16380 16420 12.0
16420 16380 12.0
16381 16382 17.0
16382 16381 17.0
16381 16421 12.0
16421 16381 12.0
16382 16383 38.0
16383 16382 38.0
16382 16422 12.0
16422 16382 12.0
16383 16384 6.0
16384 16383 6.0
16383 16423 12.0
16423 16383 12.0
16384 16385 4.0
16385 16384 4.0
1075 16386 53.0
16386 1075 53.0
1075 16424 12.0
16424 1075 12.0
1075 16385 4.0
16385 1075 4.0
1075 16239 38.0
16239 1075 38.0
16386 16387 7.0
16387 16386 7.0
16386 16425 12.0
16425 16386 12.0
16388 16389 2.0
16389 16388 2.0
1480 16390 12.0
16390 1480 12.0
1480 16392 4.0
16392 1480 4.0
1480 16389 49.0
16389 1480 49.0
1480 16228 42.0
16228 1480 42.0
16390 16391 2.0
16391 16390 2.0
16390 16393 4.0
16393 16390 4.0
16391 16394 4.0
16394 16391 4.0
16392 16393 12.0
16393 16392 12.0
16392 16409 4.0
16409 16392 4.0
16393 16394 2.0
16394 16393 2.0
16393 16461 19.0
16461 16393 19.0
16394 16395 36.0
16395 16394 36.0
16394 16462 19.0
16462 16394 19.0
16395 16396 13.0
16396 16395 13.0
1619 16397 29.0
16397 1619 29.0
1619 16436 13.0
16436 1619 13.0
1619 16396 28.0
16396 1619 28.0
1619 16210 52.0
16210 1619 52.0
16397 16398 4.0
16398 16397 4.0
16397 16437 13.0
16437 16397 13.0
16398 16399 1.0
16399 16398 1.0
16398 16438 13.0
16438 16398 13.0
16399 16439 13.0
16439 16399 13.0
16400 16429 8.0
16429 16400 8.0
3907 16400 23.0
16400 3907 23.0
16401 16402 7.0
16402 16401 7.0
16401 16433 7.0
16433 16401 7.0
16401 16419 16.0
16419 16401 16.0
16402 16403 54.0
16403 16402 54.0
16402 16447 12.0
16447 16402 12.0
16403 16404 6.0
16404 16403 6.0
635 16448 12.0
16448 635 12.0
635 16404 2.0
16404 635 2.0
16405 16406 32.0
16406 16405 32.0
16405 16426 4.0
16426 16405 4.0
16406 16407 33.0
16407 16406 33.0
16406 16491 25.0
16491 16406 25.0
16407 16408 16.0
16408 16407 16.0
16407 16435 14.0
16435 16407 14.0
1392 16409 51.0
16409 1392 51.0
1392 16408 31.0
16408 1392 31.0
1392 16388 8.0
16388 1392 8.0
16409 16460 15.0
16460 16409 15.0
16410 16411 6.0
16411 16410 6.0
16410 16473 17.0
16473 16410 17.0
16411 16412 8.0
16412 16411 8.0
16411 16474 17.0
16474 16411 17.0
16412 16413 27.0
16413 16412 27.0
16412 16451 12.0
16451 16412 12.0
16413 16452 12.0
16452 16413 12.0
2563 16414 15.0
16414 2563 15.0
2563 16453 12.0
16453 2563 12.0
2563 16413 5.0
16413 2563 5.0
2563 16370 11.0
16370 2563 11.0
16414 16415 3.0
16415 16414 3.0
16414 16454 12.0
16454 16414 12.0
16415 16455 12.0
16455 16415 12.0
3339 16416 52.0
16416 3339 52.0
3339 16466 15.0
16466 3339 15.0
3339 16465 17.0
16465 3339 17.0
3339 16280 41.0
16280 3339 41.0
16416 16458 19.0
16458 16416 19.0
1904 16417 5.0
16417 1904 5.0
1904 16492 27.0
16492 1904 27.0
1904 16325 29.0
16325 1904 29.0
16417 16418 17.0
16418 16417 17.0
16417 16492 22.0
16492 16417 22.0
16418 16430 10.0
16430 16418 10.0
438 16419 51.0
16419 438 51.0
438 511 54.0
511 438 54.0
438 16324 31.0
16324 438 31.0
16420 16421 22.0
16421 16420 22.0
16421 16422 17.0
16422 16421 17.0
16421 16434 4.0
16434 16421 4.0
16422 16423 38.0
16423 16422 38.0
16423 16424 14.0
16424 16423 14.0
16423 16510 26.0
16510 16423 26.0
16424 16425 53.0
16425 16424 53.0
1168 16426 20.0
16426 1168 20.0
1168 1203 41.0
1203 1168 41.0
1168 16425 7.0
16425 1168 7.0
1168 16387 12.0
16387 1168 12.0
16427 16428 57.0
16428 16427 57.0
16427 16573 49.0
16573 16427 49.0
3838 16429 28.0
16429 3838 28.0
3838 16575 49.0
16575 3838 49.0
3838 16428 33.0
16428 3838 33.0
3838 16400 36.0
16400 3838 36.0
16430 16484 14.0
16484 16430 14.0
1969 16431 32.0
16431 1969 32.0
1969 16485 14.0
16485 1969 14.0
1969 16430 11.0
16430 1969 11.0
1969 16341 28.0
16341 1969 28.0
16431 16432 17.0
16432 16431 17.0
16431 16486 14.0
16486 16431 14.0
16432 16487 14.0
16487 16432 14.0
511 16433 12.0
16433 511 12.0
511 16419 3.0
16419 511 3.0
16433 16446 5.0
16446 16433 5.0
925 16434 22.0
16434 925 22.0
925 16508 22.0
16508 925 22.0
925 16496 40.0
16496 925 40.0
925 16420 4.0
16420 925 4.0
16434 16509 22.0
16509 16434 22.0
1334 16526 30.0
16526 1334 30.0
1334 16435 11.0
16435 1334 11.0
1334 16408 9.0
16408 1334 9.0
16436 16437 29.0
16437 16436 29.0
16436 16464 6.0
16464 16436 6.0
16437 16438 4.0
16438 16437 4.0
16438 16439 1.0
16439 16438 1.0
16438 16481 9.0
16481 16438 9.0
16439 16440 4.0
16440 16439 4.0
16439 16482 9.0
16482 16439 9.0
16440 16441 23.0
16441 16440 23.0
16440 16483 9.0
16483 16440 9.0
1754 16441 9.0
16441 1754 9.0
1754 16349 30.0
16349 1754 30.0
16442 16443 2.0
16443 16442 2.0
16443 16444 48.0
16444 16443 48.0
16443 16497 18.0
16497 16443 18.0
16444 16498 18.0
16498 16444 18.0
2920 16445 1.0
16445 2920 1.0
2920 16512 23.0
16512 2920 23.0
2920 16444 11.0
16444 2920 11.0
2920 16379 20.0
16379 2920 20.0
16445 16513 23.0
16513 16445 23.0
16446 16447 7.0
16447 16446 7.0
16447 16448 62.0
16448 16447 62.0
16448 16449 19.0
16449 16448 19.0
694 16450 53.0
16450 694 53.0
694 16449 21.0
16449 694 21.0
16451 16452 27.0
16452 16451 27.0
16451 16475 5.0
16475 16451 5.0
16452 16453 5.0
16453 16452 5.0
16452 16503 17.0
16503 16452 17.0
16453 16454 15.0
16454 16453 15.0
16453 16504 17.0
16504 16453 17.0
16454 16455 3.0
16455 16454 3.0
16454 16505 17.0
16505 16454 17.0
16455 16456 3.0
16456 16455 3.0
16455 16506 17.0
16506 16455 17.0
2649 16457 31.0
16457 2649 31.0
2649 16545 29.0
16545 2649 29.0
2649 16456 29.0
16456 2649 29.0
2649 16374 23.0
16374 2649 23.0
16457 16554 33.0
16554 16457 33.0
16458 16459 8.0
16459 16458 8.0
16458 16467 2.0
16467 16458 2.0
16459 16468 2.0
16468 16459 2.0
3453 16469 2.0
16469 3453 2.0
3453 16459 4.0
16459 3453 4.0
3453 16283 51.0
16283 3453 51.0
16460 16461 12.0
16461 16460 12.0
16460 16576 46.0
16576 16460 46.0
16461 16462 2.0
16462 16461 2.0
16462 16463 24.0
16463 16462 24.0
16463 16557 33.0
16557 16463 33.0
1557 16464 41.0
16464 1557 41.0
1557 16478 3.0
16478 1557 3.0
1557 16463 12.0
16463 1557 12.0
1557 16395 19.0
16395 1557 19.0
16464 16480 3.0
16480 16464 3.0
16465 16466 2.0
16466 16465 2.0
16465 16522 23.0
16522 16465 23.0
16466 16467 58.0
16467 16466 58.0
16467 16468 8.0
16468 16467 8.0
16468 16469 4.0
16469 16468 4.0
16468 16571 38.0
16571 16468 38.0
3511 16470 28.0
16470 3511 28.0
3511 16469 40.0
16469 3511 40.0
16470 16582 45.0
16582 16470 45.0
16471 16472 2.0
16472 16471 2.0
16471 16546 27.0
16546 16471 27.0
16472 16547 27.0
16547 16472 27.0
2443 16473 26.0
16473 2443 26.0
2443 16499 12.0
16499 2443 12.0
2443 16472 46.0
16472 2443 46.0
2443 16302 49.0
16302 2443 49.0
16473 16474 6.0
16474 16473 6.0
16473 16501 12.0
16501 16473 12.0
16474 16475 8.0
16475 16474 8.0
16474 16502 12.0
16502 16474 12.0
16476 16477 7.0
16477 16476 7.0
16476 16552 27.0
16552 16476 27.0
16476 16551 31.0
16551 16476 31.0
16477 16520 21.0
16520 16477 21.0
3217 16521 21.0
16521 3217 21.0
3217 16477 12.0
16477 3217 12.0
3217 16367 32.0
16367 3217 32.0
16478 16479 28.0
16479 16478 28.0
16478 16558 30.0
16558 16478 30.0
16479 16480 13.0
16480 16479 13.0
16479 16559 30.0
16559 16479 30.0
1676 16481 4.0
16481 1676 4.0
1676 16560 30.0
16560 1676 30.0
1676 16480 29.0
16480 1676 29.0
1676 16437 9.0
16437 1676 9.0
16481 16482 1.0
16482 16481 1.0
16481 16561 30.0
16561 16481 30.0
16482 16483 4.0
16483 16482 4.0
16482 16562 30.0
16562 16482 30.0
16484 16485 11.0
16485 16484 11.0
16485 16486 32.0
16486 16485 32.0
16485 16495 6.0
16495 16485 6.0
16486 16487 17.0
16487 16486 17.0
16487 16488 2.0
16488 16487 2.0
16488 16489 27.0
16489 16488 27.0
2138 16519 18.0
16519 2138 18.0
2138 16489 12.0
16489 2138 12.0
2138 16318 47.0
16318 2138 47.0
665 16449 9.0
16449 665 9.0
3043 16490 39.0
