N 1024
M 10240
R 150
# u v length
460 459 100.0
460 972 104.0
972 460 104.0
460 492 100.0
492 460 100.0
460 476 101.0
476 460 101.0
460 464 110.0
464 460 110.0
461 973 104.0
973 461 104.0
461 493 106.0
493 461 106.0
461 477 110.0
477 461 110.0
461 463 103.0
463 461 103.0
461 462 100.0
462 461 100.0
462 974 108.0
974 462 108.0
462 494 106.0
494 462 106.0
462 478 102.0
478 462 102.0
462 464 104.0
464 462 104.0
463 975 102.0
975 463 102.0
463 495 105.0
495 463 105.0
463 479 102.0
479 463 102.0
463 464 104.0
464 463 104.0
464 976 107.0
976 464 107.0
464 496 110.0
496 464 110.0
464 480 106.0
480 464 106.0
465 977 102.0
977 465 102.0
465 497 104.0
497 465 104.0
465 473 107.0
473 465 107.0
465 469 102.0
469 465 102.0
465 467 102.0
467 465 102.0
465 466 110.0
466 465 110.0
466 978 100.0
978 466 100.0
466 498 103.0
498 466 103.0
466 474 105.0
474 466 105.0
466 470 101.0
470 466 101.0
466 468 107.0
468 466 107.0
467 979 102.0
979 467 102.0
467 499 103.0
499 467 103.0
467 475 101.0
475 467 101.0
467 471 106.0
471 467 106.0
467 468 107.0
468 467 107.0
468 980 107.0
980 468 107.0
468 500 107.0
500 468 107.0
468 476 108.0
476 468 108.0
468 472 102.0
472 468 102.0
469 981 104.0
981 469 104.0
469 501 110.0
501 469 110.0
469 477 101.0
477 469 101.0
469 471 102.0
471 469 102.0
469 470 101.0
470 469 101.0
470 982 101.0
982 470 101.0
470 502 109.0
502 470 109.0
470 478 100.0
478 470 100.0
470 472 103.0
472 470 103.0
471 983 106.0
983 471 106.0
471 503 106.0
503 471 106.0
471 479 103.0
479 471 103.0
471 472 110.0
472 471 110.0
472 984 103.0
984 472 103.0
472 504 105.0
504 472 105.0
472 480 101.0
480 472 101.0
473 985 102.0
985 473 102.0
473 505 105.0
505 473 105.0
473 477 106.0
477 473 106.0
473 475 109.0
475 473 109.0
473 474 103.0
474 473 103.0
474 986 110.0
986 474 110.0
474 506 100.0
506 474 100.0
474 478 109.0
478 474 109.0
474 476 102.0
476 474 102.0
475 987 109.0
987 475 109.0
475 507 102.0
507 475 102.0
475 479 110.0
479 475 110.0
475 476 102.0
476 475 102.0
476 988 109.0
988 476 109.0
476 508 101.0
508 476 101.0
476 480 104.0
480 476 104.0
477 989 105.0
989 477 105.0
477 509 100.0
509 477 100.0
477 479 104.0
479 477 104.0
477 478 103.0
478 477 103.0
478 990 103.0
990 478 103.0
478 510 106.0
510 478 106.0
478 480 109.0
480 478 109.0
479 991 110.0
991 479 110.0
479 511 110.0
511 479 110.0
479 480 109.0
480 479 109.0
480 992 101.0
992 480 101.0
480 512 110.0
512 480 110.0
481 993 105.0
993 481 105.0
481 497 109.0
497 481 109.0
481 489 101.0
489 481 101.0
481 485 101.0
485 481 101.0
481 483 107.0
483 481 107.0
481 482 101.0
482 481 101.0
482 994 107.0
994 482 107.0
482 498 106.0
498 482 106.0
482 490 109.0
490 482 109.0
482 486 109.0
486 482 109.0
482 484 102.0
484 482 102.0
483 995 106.0
995 483 106.0
483 499 100.0
499 483 100.0
483 491 105.0
491 483 105.0
483 487 110.0
487 483 110.0
483 484 104.0
484 483 104.0
484 996 110.0
996 484 110.0
484 500 106.0
500 484 106.0
484 492 110.0
492 484 110.0
484 488 103.0
488 484 103.0
485 997 108.0
997 485 108.0
485 501 106.0
501 485 106.0
485 493 105.0
493 485 105.0
485 487 102.0
487 485 102.0
485 486 101.0
486 485 101.0
486 998 108.0
998 486 108.0
486 502 106.0
502 486 106.0
486 494 106.0
494 486 106.0
486 488 103.0
488 486 103.0
487 999 100.0
999 487 100.0
487 503 105.0
503 487 105.0
487 495 108.0
495 487 108.0
487 488 110.0
488 487 110.0
488 1000 105.0
1000 488 105.0
488 504 109.0
504 488 109.0
488 496 108.0
496 488 108.0
489 1001 101.0
1001 489 101.0
489 505 100.0
505 489 100.0
489 493 104.0
493 489 104.0
489 491 109.0
491 489 109.0
489 490 103.0
490 489 103.0
490 1002 108.0
1002 490 108.0
490 506 107.0
506 490 107.0
490 494 103.0
494 490 103.0
490 492 103.0
492 490 103.0
491 1003 102.0
1003 491 102.0
491 507 101.0
507 491 101.0
491 495 108.0
495 491 108.0
491 492 103.0
492 491 103.0
492 1004 101.0
1004 492 101.0
492 508 109.0
508 492 109.0
492 496 102.0
496 492 102.0
493 1005 105.0
1005 493 105.0
493 509 102.0
509 493 102.0
493 495 105.0
495 493 105.0
493 494 102.0
494 493 102.0
494 1006 102.0
1006 494 102.0
494 510 100.0
510 494 100.0
494 496 105.0
496 494 105.0
495 1007 110.0
1007 495 110.0
495 511 105.0
511 495 105.0
495 496 105.0
496 495 105.0
496 1008 103.0
1008 496 103.0
496 512 104.0
512 496 104.0
497 1009 103.0
1009 497 103.0
497 505 103.0
505 497 103.0
497 501 106.0
501 497 106.0
497 499 104.0
499 497 104.0
497 498 110.0
498 497 110.0
498 1010 105.0
1010 498 105.0
498 506 109.0
506 498 109.0
498 502 110.0
502 498 110.0
498 500 109.0
500 498 109.0
499 1011 104.0
1011 499 104.0
499 507 100.0
507 499 100.0
499 503 102.0
503 499 102.0
499 500 107.0
500 499 107.0
500 1012 101.0
1012 500 101.0
500 508 110.0
508 500 110.0
500 504 109.0
504 500 109.0
501 1013 106.0
1013 501 106.0
501 509 110.0
509 501 110.0
501 503 108.0
503 501 108.0
501 502 110.0
502 501 110.0
502 1014 110.0
1014 502 110.0
502 510 100.0
510 502 100.0
502 504 104.0
504 502 104.0
503 1015 101.0
1015 503 101.0
503 511 103.0
511 503 103.0
503 504 103.0
504 503 103.0
504 1016 103.0
1016 504 103.0
504 512 105.0
512 504 105.0
505 1017 102.0
1017 505 102.0
505 509 100.0
509 505 100.0
505 507 101.0
507 505 101.0
505 506 100.0
506 505 100.0
506 1018 101.0
1018 506 101.0
506 510 106.0
510 506 106.0
506 508 102.0
508 506 102.0
507 1019 101.0
1019 507 101.0
507 511 101.0
511 507 101.0
507 508 106.0
508 507 106.0
508 1020 106.0
1020 508 106.0
508 512 104.0
512 508 104.0
509 1021 106.0
1021 509 106.0
509 511 104.0
511 509 104.0
509 510 107.0
510 509 107.0
510 1022 108.0
1022 510 108.0
510 512 103.0
512 510 103.0
511 1023 101.0
1023 511 101.0
511 512 109.0
512 511 109.0
512 1024 101.0
1024 512 101.0
513 769 106.0
769 513 106.0
513 641 110.0
641 513 110.0
513 577 106.0
577 513 106.0
513 545 101.0
545 513 101.0
513 529 106.0
529 513 106.0
513 521 101.0
521 513 101.0
513 517 110.0
517 513 110.0
513 515 109.0
515 513 109.0
513 514 100.0
514 513 100.0
514 770 106.0
770 514 106.0
514 642 107.0
642 514 107.0
514 578 100.0
578 514 100.0
514 546 106.0
546 514 106.0
514 530 102.0
530 514 102.0
514 522 108.0
522 514 108.0
514 518 101.0
518 514 101.0
514 516 103.0
516 514 103.0
515 771 100.0
771 515 100.0
515 643 101.0
643 515 101.0
515 579 105.0
579 515 105.0
515 547 108.0
547 515 108.0
515 531 107.0
531 515 107.0
515 523 105.0
523 515 105.0
515 519 101.0
519 515 101.0
515 516 105.0
516 515 105.0
516 772 109.0
772 516 109.0
516 644 104.0
644 516 104.0
516 580 102.0
580 516 102.0
516 548 105.0
548 516 105.0
516 532 102.0
532 516 102.0
516 524 108.0
524 516 108.0
516 520 102.0
520 516 102.0
517 773 103.0
773 517 103.0
517 645 107.0
645 517 107.0
517 581 102.0
581 517 102.0
517 549 102.0
549 517 102.0
517 533 103.0
533 517 103.0
517 525 101.0
525 517 101.0
517 519 104.0
519 517 104.0
517 518 100.0
518 517 100.0
518 774 109.0
774 518 109.0
518 646 109.0
646 518 109.0
518 582 102.0
582 518 102.0
518 550 107.0
550 518 107.0
518 534 105.0
534 518 105.0
518 526 102.0
526 518 102.0
518 520 105.0
520 518 105.0
519 775 110.0
775 519 110.0
519 647 101.0
647 519 101.0
519 583 103.0
583 519 103.0
519 551 106.0
551 519 106.0
519 535 102.0
535 519 102.0
519 527 101.0
527 519 101.0
519 520 109.0
520 519 109.0
520 776 109.0
776 520 109.0
520 648 106.0
648 520 106.0
520 584 100.0
584 520 100.0
520 552 109.0
552 520 109.0
520 536 102.0
536 520 102.0
520 528 100.0
528 520 100.0
521 777 109.0
777 521 109.0
521 649 109.0
649 521 109.0
521 585 107.0
585 521 107.0
521 553 107.0
553 521 107.0
521 537 100.0
537 521 100.0
521 525 109.0
525 521 109.0
521 523 102.0
523 521 102.0
521 522 101.0
522 521 101.0
522 778 102.0
778 522 102.0
522 650 109.0
650 522 109.0
522 586 104.0
586 522 104.0
522 554 105.0
554 522 105.0
522 538 106.0
538 522 106.0
522 526 105.0
526 522 105.0
522 524 108.0
524 522 108.0
523 779 100.0
779 523 100.0
523 651 102.0
651 523 102.0
523 587 101.0
587 523 101.0
523 555 109.0
555 523 109.0
523 539 106.0
539 523 106.0
523 527 109.0
527 523 109.0
523 524 110.0
524 523 110.0
524 780 105.0
780 524 105.0
524 652 107.0
652 524 107.0
524 588 106.0
588 524 106.0
524 556 107.0
556 524 107.0
524 540 100.0
540 524 100.0
524 528 102.0
528 524 102.0
525 781 101.0
781 525 101.0
525 653 104.0
653 525 104.0
525 589 110.0
589 525 110.0
525 557 102.0
557 525 102.0
525 541 101.0
541 525 101.0
525 527 104.0
527 525 104.0
525 526 102.0
526 525 102.0
526 782 101.0
782 526 101.0
526 654 103.0
654 526 103.0
526 590 104.0
590 526 104.0
526 558 107.0
558 526 107.0
526 542 105.0
542 526 105.0
526 528 103.0
528 526 103.0
527 783 106.0
783 527 106.0
527 655 104.0
655 527 104.0
527 591 108.0
591 527 108.0
527 559 105.0
559 527 105.0
527 543 104.0
543 527 104.0
527 528 107.0
528 527 107.0
528 784 106.0
784 528 106.0
528 656 100.0
656 528 100.0
528 592 104.0
592 528 104.0
528 560 105.0
560 528 105.0
528 544 106.0
544 528 106.0
529 785 106.0
785 529 106.0
529 657 105.0
657 529 105.0
529 593 110.0
593 529 110.0
529 561 102.0
561 529 102.0
529 537 101.0
537 529 101.0
529 533 105.0
533 529 105.0
529 531 104.0
531 529 104.0
529 530 110.0
530 529 110.0
530 786 110.0
786 530 110.0
530 658 104.0
658 530 104.0
530 594 108.0
594 530 108.0
530 562 107.0
562 530 107.0
530 538 105.0
538 530 105.0
530 534 102.0
534 530 102.0
530 532 103.0
532 530 103.0
531 787 108.0
787 531 108.0
531 659 110.0
659 531 110.0
531 595 102.0
595 531 102.0
531 563 100.0
563 531 100.0
531 539 101.0
539 531 101.0
531 535 103.0
535 531 103.0
531 532 108.0
532 531 108.0
532 788 103.0
788 532 103.0
532 660 105.0
660 532 105.0
532 596 110.0
596 532 110.0
532 564 108.0
564 532 108.0
532 540 104.0
540 532 104.0
532 536 100.0
536 532 100.0
533 789 107.0
789 533 107.0
533 661 107.0
661 533 107.0
533 597 101.0
597 533 101.0
533 565 101.0
565 533 101.0
533 541 102.0
541 533 102.0
533 535 108.0
535 533 108.0
533 534 105.0
534 533 105.0
534 790 104.0
790 534 104.0
534 662 105.0
662 534 105.0
534 598 101.0
598 534 101.0
534 566 107.0
566 534 107.0
534 542 106.0
542 534 106.0
534 536 101.0
536 534 101.0
535 791 109.0
791 535 109.0
535 663 110.0
663 535 110.0
535 599 106.0
599 535 106.0
535 567 107.0
567 535 107.0
535 543 102.0
543 535 102.0
535 536 100.0
536 535 100.0
536 792 105.0
792 536 105.0
536 664 104.0
664 536 104.0
536 600 107.0
600 536 107.0
536 568 109.0
568 536 109.0
536 544 104.0
544 536 104.0
537 793 102.0
793 537 102.0
537 665 109.0
665 537 109.0
537 601 102.0
601 537 102.0
537 569 101.0
569 537 101.0
537 541 108.0
541 537 108.0
537 539 110.0
539 537 110.0
537 538 108.0
538 537 108.0
538 794 106.0
794 538 106.0
538 666 106.0
666 538 106.0
538 602 105.0
602 538 105.0
538 570 100.0
570 538 100.0
538 542 105.0
542 538 105.0
538 540 108.0
540 538 108.0
539 795 106.0
795 539 106.0
539 667 110.0
667 539 110.0
539 603 101.0
603 539 101.0
539 571 100.0
571 539 100.0
539 543 107.0
543 539 107.0
539 540 105.0
540 539 105.0
540 796 104.0
796 540 104.0
540 668 100.0
668 540 100.0
540 604 100.0
604 540 100.0
540 572 100.0
572 540 100.0
540 544 100.0
544 540 100.0
541 797 101.0
797 541 101.0
541 669 110.0
669 541 110.0
541 605 104.0
605 541 104.0
541 573 102.0
573 541 102.0
541 543 100.0
543 541 100.0
541 542 103.0
542 541 103.0
542 798 104.0
798 542 104.0
542 670 109.0
670 542 109.0
542 606 110.0
606 542 110.0
542 574 103.0
574 542 103.0
542 544 105.0
544 542 105.0
543 799 103.0
799 543 103.0
543 671 109.0
671 543 109.0
543 607 107.0
607 543 107.0
543 575 105.0
575 543 105.0
543 544 104.0
544 543 104.0
544 800 102.0
800 544 102.0
544 672 101.0
672 544 101.0
544 608 110.0
608 544 110.0
544 576 100.0
576 544 100.0
545 801 102.0
801 545 102.0
545 673 106.0
673 545 106.0
545 609 102.0
609 545 102.0
545 561 106.0
561 545 106.0
545 553 102.0
553 545 102.0
545 549 104.0
549 545 104.0
545 547 102.0
547 545 102.0
545 546 106.0
546 545 106.0
546 802 108.0
802 546 108.0
546 674 107.0
674 546 107.0
546 610 100.0
610 546 100.0
546 562 102.0
562 546 102.0
546 554 105.0
554 546 105.0
546 550 109.0
550 546 109.0
546 548 105.0
548 546 105.0
547 803 107.0
803 547 107.0
547 675 110.0
675 547 110.0
547 611 108.0
611 547 108.0
547 563 109.0
563 547 109.0
547 555 103.0
555 547 103.0
547 551 106.0
551 547 106.0
547 548 110.0
548 547 110.0
548 804 110.0
804 548 110.0
548 676 106.0
676 548 106.0
548 612 107.0
612 548 107.0
548 564 100.0
564 548 100.0
548 556 105.0
556 548 105.0
548 552 106.0
552 548 106.0
549 805 108.0
805 549 108.0
549 677 103.0
677 549 103.0
549 613 104.0
613 549 104.0
549 565 105.0
565 549 105.0
549 557 104.0
557 549 104.0
549 551 103.0
551 549 103.0
549 550 110.0
550 549 110.0
550 806 100.0
806 550 100.0
550 678 103.0
678 550 103.0
550 614 108.0
614 550 108.0
550 566 110.0
566 550 110.0
550 558 104.0
558 550 104.0
550 552 101.0
552 550 101.0
551 807 100.0
807 551 100.0
551 679 109.0
679 551 109.0
551 615 104.0
615 551 104.0
551 567 105.0
567 551 105.0
551 559 104.0
559 551 104.0
551 552 103.0
552 551 103.0
552 808 107.0
808 552 107.0
552 680 100.0
680 552 100.0
552 616 106.0
616 552 106.0
552 568 103.0
568 552 103.0
552 560 104.0
560 552 104.0
553 809 108.0
809 553 108.0
553 681 105.0
681 553 105.0
553 617 105.0
617 553 105.0
553 569 103.0
569 553 103.0
553 557 106.0
557 553 106.0
553 555 109.0
555 553 109.0
553 554 104.0
554 553 104.0
554 810 103.0
810 554 103.0
554 682 101.0
682 554 101.0
554 618 109.0
618 554 109.0
554 570 110.0
570 554 110.0
554 558 101.0
558 554 101.0
554 556 103.0
556 554 103.0
555 811 100.0
811 555 100.0
555 683 106.0
683 555 106.0
555 619 109.0
619 555 109.0
555 571 106.0
571 555 106.0
555 559 101.0
559 555 101.0
555 556 108.0
556 555 108.0
556 812 110.0
812 556 110.0
556 684 110.0
684 556 110.0
556 620 108.0
620 556 108.0
556 572 102.0
572 556 102.0
556 560 109.0
560 556 109.0
557 813 101.0
813 557 101.0
557 685 110.0
685 557 110.0
557 621 107.0
621 557 107.0
557 573 103.0
573 557 103.0
557 559 108.0
559 557 108.0
557 558 102.0
558 557 102.0
558 814 106.0
814 558 106.0
558 686 106.0
686 558 106.0
558 622 103.0
622 558 103.0
558 574 100.0
574 558 100.0
558 560 106.0
560 558 106.0
559 815 102.0
815 559 102.0
559 687 104.0
687 559 104.0
559 623 110.0
623 559 110.0
559 575 101.0
575 559 101.0
559 560 105.0
560 559 105.0
560 816 101.0
816 560 101.0
560 688 103.0
688 560 103.0
560 624 106.0
624 560 106.0
560 576 108.0
576 560 108.0
561 817 104.0
817 561 104.0
561 689 107.0
689 561 107.0
561 625 101.0
625 561 101.0
561 569 104.0
569 561 104.0
561 565 110.0
565 561 110.0
561 563 106.0
563 561 106.0
561 562 110.0
562 561 110.0
562 818 107.0
818 562 107.0
562 690 107.0
690 562 107.0
562 626 107.0
626 562 107.0
562 570 100.0
570 562 100.0
562 566 108.0
566 562 108.0
562 564 102.0
564 562 102.0
563 819 109.0
819 563 109.0
563 691 101.0
691 563 101.0
563 627 108.0
627 563 108.0
563 571 101.0
571 563 101.0
563 567 105.0
567 563 105.0
563 564 108.0
564 563 108.0
564 820 105.0
820 564 105.0
564 692 100.0
692 564 100.0
564 628 105.0
628 564 105.0
564 572 106.0
572 564 106.0
564 568 100.0
568 564 100.0
565 821 103.0
821 565 103.0
565 693 104.0
693 565 104.0
565 629 102.0
629 565 102.0
565 573 110.0
573 565 110.0
565 567 110.0
567 565 110.0
565 566 108.0
566 565 108.0
566 822 104.0
822 566 104.0
566 694 105.0
694 566 105.0
566 630 100.0
630 566 100.0
566 574 100.0
574 566 100.0
566 568 106.0
568 566 106.0
567 823 110.0
823 567 110.0
567 695 100.0
695 567 100.0
567 631 107.0
631 567 107.0
567 575 104.0
575 567 104.0
567 568 105.0
568 567 105.0
568 824 104.0
824 568 104.0
568 696 100.0
696 568 100.0
568 632 102.0
632 568 102.0
568 576 104.0
576 568 104.0
569 825 102.0
825 569 102.0
569 697 104.0
697 569 104.0
569 633 109.0
633 569 109.0
569 573 101.0
573 569 101.0
569 571 105.0
571 569 105.0
569 570 101.0
570 569 101.0
570 826 100.0
826 570 100.0
570 698 110.0
698 570 110.0
570 634 102.0
634 570 102.0
570 574 104.0
574 570 104.0
570 572 102.0
572 570 102.0
571 827 106.0
827 571 106.0
571 699 110.0
699 571 110.0
571 635 102.0
635 571 102.0
571 575 106.0
575 571 106.0
571 572 104.0
572 571 104.0
572 828 101.0
828 572 101.0
572 700 104.0
700 572 104.0
572 636 100.0
636 572 100.0
572 576 108.0
576 572 108.0
573 829 103.0
829 573 103.0
573 701 101.0
701 573 101.0
573 637 105.0
637 573 105.0
573 575 107.0
575 573 107.0
573 574 110.0
574 573 110.0
574 830 102.0
830 574 102.0
574 702 107.0
702 574 107.0
574 638 101.0
638 574 101.0
574 576 109.0
576 574 109.0
575 831 108.0
831 575 108.0
575 703 109.0
703 575 109.0
575 639 102.0
639 575 102.0
575 576 100.0
576 575 100.0
576 832 106.0
832 576 106.0
576 704 105.0
704 576 105.0
576 640 102.0
640 576 102.0
577 833 105.0
833 577 105.0
577 705 104.0
705 577 104.0
577 609 109.0
609 577 109.0
577 593 100.0
593 577 100.0
577 585 104.0
585 577 104.0
577 581 110.0
581 577 110.0
577 579 105.0
579 577 105.0
577 578 106.0
578 577 106.0
578 834 100.0
834 578 100.0
578 706 110.0
706 578 110.0
578 610 100.0
610 578 100.0
578 594 103.0
594 578 103.0
578 586 105.0
586 578 105.0
578 582 109.0
582 578 109.0
578 580 104.0
580 578 104.0
579 835 110.0
835 579 110.0
579 707 105.0
707 579 105.0
579 611 109.0
611 579 109.0
579 595 100.0
595 579 100.0
579 587 109.0
587 579 109.0
579 583 109.0
583 579 109.0
579 580 100.0
580 579 100.0
580 836 101.0
836 580 101.0
580 708 103.0
708 580 103.0
580 612 100.0
612 580 100.0
580 596 106.0
596 580 106.0
580 588 107.0
588 580 107.0
580 584 108.0
584 580 108.0
581 837 107.0
837 581 107.0
581 709 102.0
709 581 102.0
581 613 106.0
613 581 106.0
581 597 105.0
597 581 105.0
581 589 100.0
589 581 100.0
581 583 101.0
583 581 101.0
581 582 108.0
582 581 108.0
582 838 105.0
838 582 105.0
582 710 109.0
710 582 109.0
582 614 103.0
614 582 103.0
582 598 109.0
598 582 109.0
582 590 110.0
590 582 110.0
582 584 101.0
584 582 101.0
583 839 106.0
839 583 106.0
583 711 101.0
711 583 101.0
583 615 107.0
615 583 107.0
583 599 104.0
599 583 104.0
583 591 108.0
591 583 108.0
583 584 109.0
584 583 109.0
584 840 108.0
840 584 108.0
584 712 107.0
712 584 107.0
584 616 104.0
616 584 104.0
584 600 109.0
600 584 109.0
584 592 108.0
592 584 108.0
585 841 109.0
841 585 109.0
585 713 105.0
713 585 105.0
585 617 104.0
617 585 104.0
585 601 106.0
601 585 106.0
585 589 104.0
589 585 104.0
585 587 108.0
587 585 108.0
585 586 108.0
586 585 108.0
586 842 102.0
842 586 102.0
586 714 110.0
714 586 110.0
586 618 108.0
618 586 108.0
586 602 107.0
602 586 107.0
586 590 104.0
590 586 104.0
586 588 104.0
588 586 104.0
587 843 109.0
843 587 109.0
587 715 100.0
715 587 100.0
587 619 101.0
619 587 101.0
587 603 109.0
603 587 109.0
587 591 107.0
591 587 107.0
587 588 104.0
588 587 104.0
588 844 103.0
844 588 103.0
588 716 109.0
716 588 109.0
588 620 102.0
620 588 102.0
588 604 107.0
604 588 107.0
588 592 107.0
592 588 107.0
589 845 104.0
845 589 104.0
589 717 100.0
717 589 100.0
589 621 106.0
621 589 106.0
589 605 105.0
605 589 105.0
589 591 103.0
591 589 103.0
589 590 101.0
590 589 101.0
590 846 105.0
846 590 105.0
590 718 104.0
718 590 104.0
590 622 104.0
622 590 104.0
590 606 105.0
606 590 105.0
590 592 108.0
592 590 108.0
591 847 103.0
847 591 103.0
591 719 109.0
719 591 109.0
591 623 100.0
623 591 100.0
591 607 100.0
607 591 100.0
591 592 104.0
592 591 104.0
592 848 106.0
848 592 106.0
592 720 106.0
720 592 106.0
592 624 109.0
624 592 109.0
592 608 104.0
608 592 104.0
593 849 103.0
849 593 103.0
593 721 104.0
721 593 104.0
593 625 108.0
625 593 108.0
593 601 101.0
601 593 101.0
593 597 105.0
597 593 105.0
593 595 105.0
595 593 105.0
593 594 105.0
594 593 105.0
594 850 106.0
850 594 106.0
594 722 100.0
722 594 100.0
594 626 100.0
626 594 100.0
594 602 103.0
602 594 103.0
594 598 104.0
598 594 104.0
594 596 102.0
596 594 102.0
595 851 106.0
851 595 106.0
595 723 110.0
723 595 110.0
595 627 102.0
627 595 102.0
595 603 104.0
603 595 104.0
595 599 100.0
599 595 100.0
595 596 106.0
596 595 106.0
596 852 106.0
852 596 106.0
596 724 109.0
724 596 109.0
596 628 109.0
628 596 109.0
596 604 108.0
604 596 108.0
596 600 108.0
600 596 108.0
597 853 100.0
853 597 100.0
597 725 108.0
725 597 108.0
597 629 100.0
629 597 100.0
597 605 101.0
605 597 101.0
597 599 104.0
599 597 104.0
597 598 102.0
598 597 102.0
598 854 100.0
854 598 100.0
598 726 103.0
726 598 103.0
598 630 108.0
630 598 108.0
598 606 106.0
606 598 106.0
598 600 102.0
600 598 102.0
599 855 110.0
855 599 110.0
599 727 106.0
727 599 106.0
599 631 109.0
631 599 109.0
599 607 106.0
607 599 106.0
599 600 108.0
600 599 108.0
600 856 106.0
856 600 106.0
600 728 102.0
728 600 102.0
600 632 102.0
632 600 102.0
600 608 104.0
608 600 104.0
601 857 105.0
857 601 105.0
601 729 101.0
729 601 101.0
601 633 108.0
633 601 108.0
601 605 104.0
605 601 104.0
601 603 110.0
603 601 110.0
601 602 108.0
602 601 108.0
602 858 101.0
858 602 101.0
602 730 108.0
730 602 108.0
602 634 109.0
634 602 109.0
602 606 100.0
606 602 100.0
602 604 110.0
604 602 110.0
603 859 108.0
859 603 108.0
603 731 101.0
731 603 101.0
603 635 106.0
635 603 106.0
603 607 101.0
607 603 101.0
603 604 100.0
604 603 100.0
604 860 105.0
860 604 105.0
604 732 102.0
732 604 102.0
604 636 101.0
636 604 101.0
604 608 106.0
608 604 106.0
605 861 110.0
861 605 110.0
605 733 107.0
733 605 107.0
605 637 100.0
637 605 100.0
605 607 110.0
607 605 110.0
605 606 101.0
606 605 101.0
606 862 108.0
862 606 108.0
606 734 109.0
734 606 109.0
606 638 105.0
638 606 105.0
606 608 104.0
608 606 104.0
607 863 110.0
863 607 110.0
607 735 101.0
735 607 101.0
607 639 108.0
639 607 108.0
607 608 108.0
608 607 108.0
608 864 110.0
864 608 110.0
608 736 101.0
736 608 101.0
608 640 106.0
640 608 106.0
609 865 102.0
865 609 102.0
609 737 110.0
737 609 110.0
609 625 108.0
625 609 108.0
609 617 104.0
617 609 104.0
609 613 101.0
613 609 101.0
609 611 105.0
611 609 105.0
609 610 104.0
610 609 104.0
610 866 108.0
866 610 108.0
610 738 107.0
738 610 107.0
610 626 108.0
626 610 108.0
610 618 107.0
618 610 107.0
610 614 106.0
614 610 106.0
610 612 103.0
612 610 103.0
611 867 106.0
867 611 106.0
611 739 110.0
739 611 110.0
611 627 107.0
627 611 107.0
611 619 102.0
619 611 102.0
611 615 108.0
615 611 108.0
611 612 100.0
612 611 100.0
612 868 106.0
868 612 106.0
612 740 104.0
740 612 104.0
612 628 109.0
628 612 109.0
612 620 102.0
620 612 102.0
612 616 102.0
616 612 102.0
613 869 107.0
869 613 107.0
613 741 109.0
741 613 109.0
613 629 106.0
629 613 106.0
613 621 103.0
621 613 103.0
613 615 107.0
615 613 107.0
613 614 103.0
614 613 103.0
614 870 108.0
870 614 108.0
614 742 105.0
742 614 105.0
614 630 101.0
630 614 101.0
614 622 101.0
622 614 101.0
614 616 102.0
616 614 102.0
615 871 109.0
871 615 109.0
615 743 109.0
743 615 109.0
615 631 103.0
631 615 103.0
615 623 108.0
623 615 108.0
615 616 109.0
616 615 109.0
616 872 107.0
872 616 107.0
616 744 108.0
744 616 108.0
616 632 108.0
632 616 108.0
616 624 102.0
624 616 102.0
617 873 108.0
873 617 108.0
617 745 106.0
745 617 106.0
617 633 108.0
633 617 108.0
617 621 110.0
621 617 110.0
617 619 110.0
619 617 110.0
617 618 110.0
618 617 110.0
618 874 110.0
874 618 110.0
618 746 108.0
746 618 108.0
618 634 107.0
634 618 107.0
618 622 109.0
622 618 109.0
618 620 104.0
620 618 104.0
619 875 110.0
875 619 110.0
619 747 100.0
747 619 100.0
619 635 106.0
635 619 106.0
619 623 105.0
623 619 105.0
619 620 109.0
620 619 109.0
620 876 102.0
876 620 102.0
620 748 106.0
748 620 106.0
620 636 105.0
636 620 105.0
620 624 108.0
624 620 108.0
621 877 100.0
877 621 100.0
621 749 105.0
749 621 105.0
621 637 103.0
637 621 103.0
621 623 106.0
623 621 106.0
621 622 108.0
622 621 108.0
622 878 100.0
878 622 100.0
622 750 108.0
750 622 108.0
622 638 104.0
638 622 104.0
622 624 105.0
624 622 105.0
623 879 107.0
879 623 107.0
623 751 105.0
751 623 105.0
623 639 103.0
639 623 103.0
623 624 110.0
624 623 110.0
624 880 105.0
880 624 105.0
624 752 103.0
752 624 103.0
624 640 106.0
640 624 106.0
625 881 110.0
881 625 110.0
625 753 110.0
753 625 110.0
625 633 105.0
633 625 105.0
625 629 104.0
629 625 104.0
625 627 105.0
627 625 105.0
625 626 100.0
626 625 100.0
626 882 101.0
882 626 101.0
626 754 107.0
754 626 107.0
626 634 102.0
634 626 102.0
626 630 101.0
630 626 101.0
626 628 108.0
628 626 108.0
627 883 108.0
883 627 108.0
627 755 109.0
755 627 109.0
627 635 104.0
635 627 104.0
627 631 107.0
631 627 107.0
627 628 102.0
628 627 102.0
628 884 103.0
884 628 103.0
628 756 105.0
756 628 105.0
628 636 106.0
636 628 106.0
628 632 108.0
632 628 108.0
629 885 110.0
885 629 110.0
629 757 101.0
757 629 101.0
629 637 106.0
637 629 106.0
629 631 110.0
631 629 110.0
629 630 100.0
630 629 100.0
630 886 104.0
886 630 104.0
630 758 107.0
758 630 107.0
630 638 103.0
638 630 103.0
630 632 104.0
632 630 104.0
631 887 102.0
887 631 102.0
631 759 104.0
759 631 104.0
631 639 108.0
639 631 108.0
631 632 107.0
632 631 107.0
632 888 104.0
888 632 104.0
