N 3716
M 13500
R 500
# u v length
1957 1895 48.0
1896 3055 80.0
3055 1896 80.0
1896 1923 20.0
1923 1896 20.0
1897 2526 78.0
2526 1897 78.0
1897 2638 58.0
2638 1897 58.0
1898 2317 30.0
2317 1898 30.0
1900 2870 18.0
2870 1900 18.0
1900 2236 16.0
2236 1900 16.0
1901 3681 34.0
3681 1901 34.0
1901 3100 2.0
3100 1901 2.0
1901 3643 28.0
3643 1901 28.0
1901 2033 18.0
2033 1901 18.0
1902 3629 46.0
3629 1902 46.0
1902 2911 4.0
2911 1902 4.0
1903 3214 56.0
3214 1903 56.0
1903 2760 154.0
2760 1903 154.0
1905 2663 36.0
2663 1905 36.0
1905 3224 66.0
3224 1905 66.0
1906 2909 136.0
2909 1906 136.0
1906 1935 24.0
1935 1906 24.0
1907 3465 122.0
3465 1907 122.0
1907 2038 16.0
2038 1907 16.0
1908 3055 94.0
3055 1908 94.0
1908 2220 22.0
2220 1908 22.0
1909 1942 98.0
1942 1909 98.0
1910 2414 4.0
2414 1910 4.0
1910 2279 24.0
2279 1910 24.0
1910 2862 134.0
2862 1910 134.0
1910 3328 82.0
3328 1910 82.0
1911 3082 122.0
3082 1911 122.0
1911 2263 158.0
2263 1911 158.0
1911 3073 102.0
3073 1911 102.0
1912 2932 24.0
2932 1912 24.0
1912 2312 112.0
2312 1912 112.0
1912 2170 36.0
2170 1912 36.0
1913 2000 56.0
2000 1913 56.0
1913 3368 46.0
3368 1913 46.0
1914 2885 44.0
2885 1914 44.0
1914 2627 62.0
2627 1914 62.0
1914 2660 24.0
2660 1914 24.0
1915 3697 64.0
3697 1915 64.0
1916 2324 28.0
2324 1916 28.0
1916 2746 12.0
2746 1916 12.0
1917 3150 2.0
3150 1917 2.0
1918 2435 86.0
2435 1918 86.0
1918 2323 90.0
2323 1918 90.0
1918 1934 24.0
1934 1918 24.0
1919 1954 54.0
1954 1919 54.0
1919 2938 16.0
2938 1919 16.0
1920 2239 10.0
2239 1920 10.0
1921 2859 64.0
2859 1921 64.0
1922 3502 70.0
3502 1922 70.0
1922 3504 44.0
3504 1922 44.0
1924 3015 4.0
3015 1924 4.0
1924 1996 52.0
1996 1924 52.0
1925 2413 98.0
2413 1925 98.0
1925 2828 22.0
2828 1925 22.0
1926 3193 12.0
3193 1926 12.0
1926 2797 46.0
2797 1926 46.0
1928 2272 118.0
2272 1928 118.0
1928 3283 28.0
3283 1928 28.0
1929 3459 70.0
3459 1929 70.0
1930 3391 40.0
3391 1930 40.0
1931 2895 2.0
2895 1931 2.0
1931 2417 66.0
2417 1931 66.0
1932 3511 34.0
3511 1932 34.0
1933 2099 176.0
2099 1933 176.0
1933 2044 130.0
2044 1933 130.0
1934 3005 90.0
3005 1934 90.0
1934 1982 60.0
1982 1934 60.0
1935 2027 72.0
2027 1935 72.0
1936 2221 66.0
2221 1936 66.0
1937 2708 22.0
2708 1937 22.0
1937 2820 102.0
2820 1937 102.0
1937 2015 98.0
2015 1937 98.0
1938 2825 162.0
2825 1938 162.0
1939 2366 68.0
2366 1939 68.0
1939 2554 18.0
2554 1939 18.0
1939 3599 14.0
3599 1939 14.0
1940 2952 46.0
2952 1940 46.0
1942 3199 66.0
3199 1942 66.0
1942 2163 58.0
2163 1942 58.0
1943 3640 4.0
3640 1943 4.0
1943 2917 84.0
2917 1943 84.0
1944 2377 32.0
2377 1944 32.0
1945 2827 6.0
2827 1945 6.0
1945 2369 150.0
2369 1945 150.0
1945 3651 86.0
3651 1945 86.0
1945 3624 46.0
3624 1945 46.0
1946 1993 20.0
1993 1946 20.0
1946 2519 26.0
2519 1946 26.0
1947 2578 26.0
2578 1947 26.0
1947 3468 74.0
3468 1947 74.0
1948 2547 86.0
2547 1948 86.0
1950 2375 46.0
2375 1950 46.0
1951 2520 30.0
2520 1951 30.0
1952 2393 16.0
2393 1952 16.0
1953 2090 42.0
2090 1953 42.0
1953 2451 4.0
2451 1953 4.0
1954 3252 16.0
3252 1954 16.0
1955 2406 4.0
2406 1955 4.0
1955 1959 32.0
1959 1955 32.0
1957 2929 42.0
2929 1957 42.0
1958 2633 66.0
2633 1958 66.0
1958 3050 58.0
3050 1958 58.0
1960 2662 184.0
2662 1960 184.0
1961 2526 58.0
2526 1961 58.0
1961 3031 162.0
3031 1961 162.0
1961 3400 106.0
3400 1961 106.0
1961 2638 78.0
2638 1961 78.0
1962 2190 64.0
2190 1962 64.0
1963 3398 44.0
3398 1963 44.0
1963 3576 102.0
3576 1963 102.0
1964 3206 122.0
3206 1964 122.0
1964 2022 94.0
2022 1964 94.0
1965 2927 52.0
2927 1965 52.0
1965 2891 94.0
2891 1965 94.0
1965 2504 22.0
2504 1965 22.0
1967 2143 154.0
2143 1967 154.0
1968 3260 16.0
3260 1968 16.0
1968 3302 126.0
3302 1968 126.0
1969 2608 88.0
2608 1969 88.0
1969 3130 52.0
3130 1969 52.0
1969 2836 30.0
2836 1969 30.0
1970 2935 60.0
2935 1970 60.0
1970 2310 36.0
2310 1970 36.0
1971 3658 50.0
3658 1971 50.0
1971 3064 74.0
3064 1971 74.0
1971 3694 66.0
3694 1971 66.0
1972 3215 38.0
3215 1972 38.0
1972 3324 94.0
3324 1972 94.0
1973 3628 66.0
3628 1973 66.0
1973 2835 18.0
2835 1973 18.0
1974 2074 42.0
2074 1974 42.0
1974 3200 18.0
3200 1974 18.0
1975 2921 106.0
2921 1975 106.0
1975 3388 52.0
3388 1975 52.0
1975 3648 60.0
3648 1975 60.0
1977 3028 100.0
3028 1977 100.0
1978 2039 6.0
2039 1978 6.0
1978 3099 30.0
3099 1978 30.0
1979 2204 36.0
2204 1979 36.0
1979 2853 4.0
2853 1979 4.0
1981 2719 42.0
2719 1981 42.0
1981 3419 66.0
3419 1981 66.0
1983 2364 58.0
2364 1983 58.0
1983 2075 60.0
2075 1983 60.0
1984 2599 134.0
2599 1984 134.0
1986 2401 102.0
2401 1986 102.0
1986 2071 14.0
2071 1986 14.0
1987 3346 138.0
3346 1987 138.0
1987 3038 48.0
3038 1987 48.0
1989 3194 12.0
3194 1989 12.0
1990 3378 14.0
3378 1990 14.0
1990 2259 82.0
2259 1990 82.0
1990 3669 46.0
3669 1990 46.0
1991 2851 2.0
2851 1991 2.0
1991 2079 88.0
2079 1991 88.0
1991 2002 84.0
2002 1991 84.0
1991 3538 34.0
3538 1991 34.0
1992 3215 2.0
3215 1992 2.0
1993 2428 26.0
2428 1993 26.0
1994 3205 22.0
3205 1994 22.0
1994 2529 4.0
2529 1994 4.0
1996 3047 4.0
3047 1996 4.0
1996 2948 138.0
2948 1996 138.0
1996 3253 150.0
3253 1996 150.0
1997 2977 58.0
2977 1997 58.0
1998 2863 60.0
2863 1998 60.0
1999 3115 94.0
3115 1999 94.0
2000 2974 106.0
2974 2000 106.0
2001 3464 92.0
3464 2001 92.0
2001 2689 32.0
2689 2001 32.0
2002 3518 88.0
3518 2002 88.0
2002 3395 22.0
3395 2002 22.0
2003 2728 124.0
2728 2003 124.0
2004 2688 14.0
2688 2004 14.0
2005 3119 2.0
3119 2005 2.0
2005 2763 32.0
2763 2005 32.0
2005 2199 26.0
2199 2005 26.0
2006 3540 36.0
3540 2006 36.0
2006 2557 4.0
2557 2006 4.0
2006 2209 128.0
2209 2006 128.0
2007 3267 50.0
3267 2007 50.0
2008 3458 8.0
3458 2008 8.0
2009 2040 58.0
2040 2009 58.0
2011 3180 152.0
3180 2011 152.0
2012 3704 52.0
3704 2012 52.0
2012 3105 62.0
3105 2012 62.0
2013 2412 124.0
2412 2013 124.0
2013 3161 88.0
3161 2013 88.0
2013 3107 112.0
3107 2013 112.0
2014 3262 36.0
3262 2014 36.0
2015 3579 102.0
3579 2015 102.0
2015 2357 48.0
2357 2015 48.0
2016 3648 7.0
3648 2016 7.0
2017 3139 24.0
3139 2017 24.0
2018 3581 136.0
3581 2018 136.0
2018 3303 20.0
3303 2018 20.0
2019 2597 124.0
2597 2019 124.0
2020 2118 22.0
2118 2020 22.0
2020 3353 58.0
3353 2020 58.0
2020 3287 20.0
3287 2020 20.0
2020 3603 14.0
3603 2020 14.0
2021 3078 114.0
3078 2021 114.0
2021 2094 16.0
2094 2021 16.0
2023 2481 6.0
2481 2023 6.0
2023 3280 58.0
3280 2023 58.0
2024 2096 66.0
2096 2024 66.0
2024 2910 20.0
2910 2024 20.0
2025 2193 44.0
2193 2025 44.0
2025 2492 74.0
2492 2025 74.0
2026 3481 124.0
3481 2026 124.0
2026 2984 14.0
2984 2026 14.0
2027 2724 76.0
2724 2027 76.0
2028 3487 10.0
3487 2028 10.0
2029 3063 122.0
3063 2029 122.0
2029 2482 102.0
2482 2029 102.0
2030 2064 52.0
2064 2030 52.0
2031 2626 52.0
2626 2031 52.0
2031 3498 76.0
3498 2031 76.0
2032 2644 60.0
2644 2032 60.0
2033 3649 34.0
3649 2033 34.0
2034 2703 40.0
2703 2034 40.0
2035 2398 44.0
2398 2035 44.0
2035 3227 38.0
3227 2035 38.0
2035 3182 86.0
3182 2035 86.0
2037 3416 54.0
3416 2037 54.0
2038 3033 122.0
3033 2038 122.0
2039 3484 138.0
3484 2039 138.0
2039 3210 30.0
3210 2039 30.0
2040 2793 32.0
2793 2040 32.0
2040 3296 96.0
3296 2040 96.0
2041 3027 40.0
3027 2041 40.0
2041 2711 120.0
2711 2041 120.0
2042 2585 22.0
2585 2042 22.0
2042 3300 36.0
3300 2042 36.0
2042 3343 14.0
3343 2042 14.0
2043 3647 76.0
3647 2043 76.0
2043 2738 94.0
2738 2043 94.0
2043 3195 46.0
3195 2043 46.0
2044 2657 24.0
2657 2044 24.0
2045 2466 60.0
2466 2045 60.0
2045 2246 74.0
2246 2045 74.0
2046 3035 22.0
3035 2046 22.0
2047 3383 118.0
3383 2047 118.0
2048 3035 100.0
3035 2048 100.0
2049 2431 36.0
2431 2049 36.0
2051 3387 42.0
3387 2051 42.0
2051 3268 44.0
3268 2051 44.0
2053 2586 56.0
2586 2053 56.0
2054 3202 62.0
3202 2054 62.0
2054 3076 56.0
3076 2054 56.0
2055 3205 8.0
3205 2055 8.0
2056 2811 62.0
2811 2056 62.0
2056 2125 20.0
2125 2056 20.0
2056 2742 114.0
2742 2056 114.0
2057 2298 76.0
2298 2057 76.0
2057 2117 52.0
2117 2057 52.0
2057 3662 102.0
3662 2057 102.0
2057 2886 8.0
2886 2057 8.0
2058 3075 66.0
3075 2058 66.0
2058 2453 46.0
2453 2058 46.0
2059 2714 78.0
2714 2059 78.0
2059 3403 78.0
3403 2059 78.0
2060 3228 20.0
3228 2060 20.0
2061 2901 28.0
2901 2061 28.0
2061 3159 8.0
3159 2061 8.0
2061 2490 72.0
2490 2061 72.0
2062 2888 102.0
2888 2062 102.0
2062 2549 4.0
2549 2062 4.0
2063 2212 40.0
2212 2063 40.0
2064 3217 46.0
3217 2064 46.0
2065 2107 8.0
2107 2065 8.0
2065 2709 54.0
2709 2065 54.0
2066 2197 66.0
2197 2066 66.0
2066 2624 96.0
2624 2066 96.0
2067 3030 56.0
3030 2067 56.0
2067 2177 46.0
2177 2067 46.0
2068 2631 39.0
2631 2068 39.0
2069 3237 102.0
3237 2069 102.0
2069 2086 102.0
2086 2069 102.0
2069 2174 130.0
2174 2069 130.0
2070 2761 60.0
2761 2070 60.0
2072 2892 38.0
2892 2072 38.0
2072 2351 8.0
2351 2072 8.0
2073 2087 14.0
2087 2073 14.0
2073 3057 50.0
3057 2073 50.0
2074 3678 18.0
3678 2074 18.0
2074 3519 18.0
3519 2074 18.0
2078 3713 22.0
3713 2078 22.0
2078 3116 34.0
3116 2078 34.0
2079 3006 2.0
3006 2079 2.0
2080 3236 68.0
3236 2080 68.0
2081 2314 52.0
2314 2081 52.0
2081 3160 20.0
3160 2081 20.0
2081 3469 94.0
3469 2081 94.0
2082 3208 42.0
3208 2082 42.0
2082 2432 22.0
2432 2082 22.0
2083 2750 6.0
2750 2083 6.0
2085 3561 44.0
3561 2085 44.0
2085 3464 28.0
3464 2085 28.0
2086 2701 102.0
2701 2086 102.0
2087 2860 44.0
2860 2087 44.0
2087 2849 50.0
2849 2087 50.0
2088 2676 168.0
2676 2088 168.0
2089 3026 66.0
3026 2089 66.0
2090 3296 48.0
3296 2090 48.0
2091 2688 60.0
2688 2091 60.0
2092 2897 22.0
2897 2092 22.0
2092 2261 12.0
2261 2092 12.0
2093 2322 12.0
2322 2093 12.0
2094 3687 114.0
3687 2094 114.0
2095 2829 64.0
2829 2095 64.0
2096 3354 50.0
3354 2096 50.0
2096 3366 20.0
3366 2096 20.0
2097 2451 58.0
2451 2097 58.0
2097 3550 30.0
3550 2097 30.0
2097 3699 150.0
3699 2097 150.0
2098 2219 20.0
2219 2098 20.0
2098 3391 100.0
3391 2098 100.0
2099 3557 102.0
3557 2099 102.0
2100 3130 44.0
3130 2100 44.0
2100 2234 48.0
2234 2100 48.0
2100 2104 50.0
2104 2100 50.0
2101 3245 66.0
3245 2101 66.0
2101 3050 104.0
3050 2101 104.0
2102 2529 14.0
2529 2102 14.0
2102 3303 44.0
3303 2102 44.0
2103 2506 28.0
2506 2103 28.0
2104 2397 66.0
2397 2104 66.0
2104 2420 52.0
2420 2104 52.0
2105 3356 28.0
3356 2105 28.0
2105 2550 94.0
2550 2105 94.0
2106 2830 30.0
2830 2106 30.0
2106 2995 4.0
2995 2106 4.0
2106 3240 72.0
3240 2106 72.0
2108 2909 6.0
2909 2108 6.0
2108 3624 2.0
3624 2108 2.0
2109 3672 40.0
3672 2109 40.0
2110 2375 2.0
2375 2110 2.0
2111 3619 54.0
3619 2111 54.0
2111 3172 42.0
3172 2111 42.0
2111 3514 20.0
3514 2111 20.0
2112 2243 4.0
2243 2112 4.0
2112 2553 12.0
2553 2112 12.0
2112 3399 68.0
3399 2112 68.0
2112 3467 28.0
3467 2112 28.0
2113 2613 6.0
2613 2113 6.0
2113 2380 8.0
2380 2113 8.0
2113 3470 40.0
3470 2113 40.0
2113 2802 88.0
2802 2113 88.0
2114 2291 88.0
2291 2114 88.0
2115 3453 4.0
3453 2115 4.0
2116 3491 18.0
3491 2116 18.0
2116 2754 31.0
2754 2116 31.0
2117 3554 76.0
3554 2117 76.0
2117 2119 102.0
2119 2117 102.0
2118 3280 40.0
3280 2118 40.0
2118 3596 14.0
3596 2118 14.0
2119 3158 60.0
3158 2119 60.0
2119 2330 60.0
2330 2119 60.0
2119 3662 52.0
3662 2119 52.0
2120 2421 82.0
2421 2120 82.0
2120 2147 26.0
2147 2120 26.0
2122 2732 48.0
2732 2122 48.0
2124 2519 44.0
2519 2124 44.0
2124 3095 92.0
3095 2124 92.0
2124 2652 12.0
2652 2124 12.0
2125 2510 62.0
2510 2125 62.0
2125 3508 114.0
3508 2125 114.0
2126 2928 34.0
2928 2126 34.0
2127 2759 58.0
2759 2127 58.0
2127 3500 122.0
3500 2127 122.0
2128 2517 88.0
2517 2128 88.0
2128 2267 60.0
2267 2128 60.0
2129 3350 12.0
3350 2129 12.0
2129 3179 76.0
3179 2129 76.0
2130 2431 4.0
2431 2130 4.0
2131 3582 60.0
3582 2131 60.0
2131 3173 28.0
3173 2131 28.0
2131 3217 84.0
3217 2131 84.0
2132 3404 26.0
3404 2132 26.0
2132 2270 134.0
2270 2132 134.0
2133 3215 26.0
3215 2133 26.0
2134 3571 40.0
3571 2134 40.0
2135 2156 102.0
2156 2135 102.0
2136 3312 94.0
3312 2136 94.0
2136 3653 24.0
3653 2136 24.0
2137 3521 2.0
3521 2137 2.0
2138 3157 58.0
3157 2138 58.0
2138 3483 112.0
3483 2138 112.0
2138 3457 120.0
3457 2138 120.0
2139 3156 36.0
3156 2139 36.0
2140 2629 94.0
2629 2140 94.0
2141 3046 50.0
3046 2141 50.0
2142 3402 74.0
3402 2142 74.0
2143 3257 4.0
3257 2143 4.0
2144 2304 2.0
2304 2144 2.0
2144 3283 102.0
3283 2144 102.0
2145 2576 56.0
2576 2145 56.0
2145 3569 40.0
3569 2145 40.0
2146 2692 6.0
2692 2146 6.0
2146 3612 8.0
3612 2146 8.0
2147 3118 82.0
3118 2147 82.0
2147 3394 82.0
3394 2147 82.0
2148 2685 58.0
2685 2148 58.0
2148 3372 8.0
3372 2148 8.0
2148 3072 10.0
3072 2148 10.0
2149 2511 12.0
2511 2149 12.0
2150 2975 66.0
2975 2150 66.0
2150 3132 142.0
3132 2150 142.0
2151 2310 30.0
2310 2151 30.0
2152 2911 60.0
2911 2152 60.0
2153 2374 66.0
2374 2153 66.0
2154 2780 24.0
2780 2154 24.0
2155 2923 38.0
2923 2155 38.0
2155 3293 116.0
3293 2155 116.0
2155 2387 126.0
2387 2155 126.0
2156 3254 32.0
3254 2156 32.0
2157 3264 92.0
3264 2157 92.0
2157 2749 90.0
2749 2157 90.0
2157 2277 132.0
2277 2157 132.0
2158 2420 4.0
2420 2158 4.0
2158 3580 66.0
3580 2158 66.0
2159 2614 72.0
2614 2159 72.0
2159 2185 40.0
2185 2159 40.0
2160 2508 60.0
2508 2160 60.0
2160 2350 20.0
2350 2160 20.0
2161 3690 24.0
3690 2161 24.0
2161 3052 60.0
3052 2161 60.0
2161 2980 64.0
2980 2161 64.0
2161 2476 28.0
2476 2161 28.0
2162 2442 116.0
2442 2162 116.0
2162 3656 30.0
3656 2162 30.0
2162 2211 6.0
2211 2162 6.0
2165 3475 47.0
3475 2165 47.0
2166 2969 40.0
2969 2166 40.0
2167 2284 37.0
2284 2167 37.0
2168 3315 2.0
3315 2168 2.0
2168 2831 94.0
2831 2168 94.0
2168 2655 82.0
2655 2168 82.0
2169 2573 27.0
2573 2169 27.0
2170 2256 30.0
2256 2170 30.0
2171 2991 30.0
2991 2171 30.0
2171 3285 104.0
3285 2171 104.0
2172 2814 124.0
2814 2172 124.0
2172 2601 150.0
2601 2172 150.0
2173 3324 2.0
3324 2173 2.0
2173 3606 68.0
3606 2173 68.0
2173 2237 82.0
2237 2173 82.0
2174 3016 102.0
3016 2174 102.0
2174 2890 124.0
2890 2174 124.0
2174 2518 70.0
2518 2174 70.0
2175 2525 6.0
2525 2175 6.0
2175 3491 58.0
3491 2175 58.0
2175 2870 14.0
2870 2175 14.0
2176 3126 54.0
3126 2176 54.0
2176 2729 108.0
2729 2176 108.0
2178 3327 92.0
3327 2178 92.0
2178 3442 46.0
3442 2178 46.0
2179 2822 58.0
2822 2179 58.0
2179 2377 122.0
2377 2179 122.0
2180 2457 34.0
2457 2180 34.0
2180 3585 130.0
3585 2180 130.0
2180 2803 28.0
2803 2180 28.0
2182 3068 46.0
3068 2182 46.0
2184 2845 6.0
2845 2184 6.0
2184 2548 24.0
2548 2184 24.0
2184 2648 40.0
2648 2184 40.0
2184 3117 60.0
3117 2184 60.0
2185 3689 44.0
3689 2185 44.0
2186 2704 12.0
2704 2186 12.0
2186 2707 40.0
2707 2186 40.0
2187 2488 6.0
2488 2187 6.0
2188 2834 46.0
2834 2188 46.0
2188 2824 44.0
2824 2188 44.0
2189 2448 22.0
2448 2189 22.0
2189 3206 112.0
3206 2189 112.0
2192 3492 14.0
3492 2192 14.0
2192 2439 28.0
2439 2192 28.0
2192 3667 12.0
3667 2192 12.0
2193 3291 106.0
3291 2193 106.0
2193 3064 50.0
3064 2193 50.0
2193 3658 74.0
3658 2193 74.0
2194 3569 16.0
3569 2194 16.0
2194 2439 32.0
2439 2194 32.0
2196 2518 124.0
2518 2196 124.0
2196 2890 70.0
2890 2196 70.0
2196 2908 88.0
2908 2196 88.0
2197 3249 70.0
3249 2197 70.0
2198 2523 64.0
2523 2198 64.0
2198 2775 48.0
2775 2198 48.0
2199 3292 2.0
3292 2199 2.0
2199 3235 32.0
3235 2199 32.0
2200 2916 52.0
2916 2200 52.0
2201 3020 4.0
3020 2201 4.0
2202 3631 162.0
3631 2202 162.0
2202 3137 24.0
3137 2202 24.0
2203 3647 94.0
3647 2203 94.0
2203 2738 76.0
2738 2203 76.0
2204 3629 30.0
3629 2204 30.0
2204 3153 4.0
3153 2204 4.0
2205 2381 126.0
2381 2205 126.0
2205 3348 14.0
3348 2205 14.0
2206 2678 16.0
2678 2206 16.0
2206 2282 120.0
2282 2206 120.0
2207 3543 4.0
3543 2207 4.0
2207 2245 44.0
2245 2207 44.0
2208 2285 82.0
2285 2208 82.0
2208 3228 42.0
3228 2208 42.0
2209 2355 36.0
2355 2209 36.0
2209 3307 32.0
3307 2209 32.0
2211 3650 30.0
3650 2211 30.0
2212 2806 4.0
2806 2212 4.0
2212 3258 30.0
3258 2212 30.0
2212 2218 48.0
2218 2212 48.0
2214 2367 28.0
2367 2214 28.0
2214 3432 168.0
3432 2214 168.0
2214 2783 136.0
2783 2214 136.0
2215 3204 160.0
3204 2215 160.0
2215 3209 80.0
3209 2215 80.0
2218 3693 30.0
3693 2218 30.0
2220 2775 102.0
2775 2220 102.0
2222 3197 56.0
3197 2222 56.0
2222 2652 20.0
2652 2222 20.0
2223 2378 34.0
2378 2223 34.0
2223 2524 94.0
2524 2223 94.0
2225 2549 172.0
2549 2225 172.0
2226 2824 100.0
2824 2226 100.0
2227 3103 34.0
3103 2227 34.0
2229 2603 30.0
2603 2229 30.0
2230 2245 10.0
2245 2230 10.0
2230 2941 24.0
2941 2230 24.0
2231 3338 50.0
3338 2231 50.0
2231 2639 54.0
2639 2231 54.0
2232 3421 42.0
3421 2232 42.0
2232 2884 12.0
2884 2232 12.0
2233 2297 64.0
2297 2233 64.0
2233 2654 23.0
2654 2233 23.0
2234 2543 4.0
2543 2234 4.0
2235 2530 138.0
2530 2235 138.0
2236 3162 18.0
3162 2236 18.0
2236 2488 116.0
2488 2236 116.0
2236 2962 32.0
2962 2236 32.0
2237 3334 2.0
3334 2237 2.0
2237 2877 22.0
2877 2237 22.0
2238 3533 80.0
3533 2238 80.0
2238 2632 66.0
2632 2238 66.0
2239 3264 8.0
3264 2239 8.0
2240 2922 18.0
2922 2240 18.0
2240 3483 162.0
3483 2240 162.0
2241 2268 52.0
2268 2241 52.0
2241 3075 40.0
3075 2241 40.0
2242 3086 32.0
3086 2242 32.0
2243 2513 8.0
2513 2243 8.0
2243 2699 12.0
2699 2243 12.0
2243 3589 28.0
3589 2243 28.0
2244 2332 38.0
2332 2244 38.0
2245 3013 21.0
3013 2245 21.0
2247 3453 116.0
3453 2247 116.0
2248 3498 36.0
3498 2248 36.0
2249 2348 12.0
2348 2249 12.0
2249 3386 10.0
3386 2249 10.0
2250 2411 8.0
2411 2250 8.0
2250 3210 138.0
3210 2250 138.0
2250 3484 30.0
3484 2250 30.0
2251 2434 58.0
2434 2251 58.0
2252 3443 36.0
3443 2252 36.0
2253 2746 96.0
2746 2253 96.0
2254 2857 146.0
2857 2254 146.0
2254 3716 46.0
3716 2254 46.0
2255 2358 66.0
2358 2255 66.0
2255 2316 32.0
2316 2255 32.0
2256 3446 168.0
3446 2256 168.0
2257 2764 26.0
2764 2257 26.0
2257 2340 86.0
2340 2257 86.0
2258 2771 110.0
2771 2258 110.0
2259 3316 14.0
3316 2259 14.0
2260 3627 88.0
3627 2260 88.0
2260 3333 106.0
3333 2260 106.0
2260 2636 112.0
2636 2260 112.0
2261 3168 22.0
3168 2261 22.0
2262 3243 60.0
3243 2262 60.0
2264 2321 60.0
2321 2264 60.0
2264 2399 22.0
2399 2264 22.0
2264 3441 40.0
3441 2264 40.0
2266 3463 158.0
3463 2266 158.0
2266 3433 46.0
3433 2266 46.0
2268 2906 98.0
2906 2268 98.0
2268 3463 56.0
3463 2268 56.0
2270 2490 26.0
2490 2270 26.0
2270 2714 76.0
2714 2270 76.0
2273 3043 76.0
3043 2273 76.0
2273 3413 20.0
3413 2273 20.0
2274 2693 48.0
2693 2274 48.0
2275 3347 52.0
3347 2275 52.0
2276 2467 14.0
2467 2276 14.0
2277 3158 60.0
3158 2277 60.0
2277 2786 90.0
2786 2277 90.0
2277 2330 60.0
2330 2277 60.0
2278 3598 20.0
3598 2278 20.0
2279 2808 4.0
2808 2279 4.0
2279 2283 134.0
2283 2279 134.0
2280 2519 92.0
2519 2280 92.0
2280 3095 44.0
3095 2280 44.0
2281 2859 32.0
2859 2281 32.0
2281 2788 12.0
2788 2281 12.0
2281 2674 90.0
2674 2281 90.0
2282 2374 70.0
2374 2282 70.0
2283 3401 104.0
3401 2283 104.0
2283 2862 24.0
2862 2283 24.0
2284 2704 114.0
2704 2284 114.0
2284 2885 38.0
2885 2284 38.0
2285 2628 8.0
2628 2285 8.0
2286 3707 122.0
3707 2286 122.0
2286 2482 130.0
2482 2286 130.0
2286 2448 70.0
2448 2286 70.0
2287 2376 89.0
2376 2287 89.0
2288 2788 30.0
2788 2288 30.0
2288 2456 32.0
2456 2288 32.0
2289 3682 56.0
3682 2289 56.0
2289 3138 30.0
3138 2289 30.0
2290 3381 58.0
3381 2290 58.0
2291 3098 40.0
3098 2291 40.0
2291 2650 62.0
2650 2291 62.0
2292 2559 44.0
2559 2292 44.0
2292 2342 62.0
2342 2292 62.0
2292 3196 42.0
3196 2292 42.0
2293 2400 74.0
2400 2293 74.0
2293 2346 42.0
2346 2293 42.0
2294 2391 78.0
2391 2294 78.0
2295 3482 114.0
3482 2295 114.0
2295 2583 76.0
2583 2295 76.0
2296 3290 6.0
3290 2296 6.0
2296 2341 52.0
2341 2296 52.0
2297 2309 16.0
2309 2297 16.0
2297 2718 120.0
2718 2297 120.0
2298 3554 52.0
3554 2298 52.0
2298 2960 8.0
2960 2298 8.0
2299 2785 4.0
2785 2299 4.0
2299 2765 98.0
2765 2299 98.0
2300 2942 8.0
2942 2300 8.0
2300 3291 80.0
3291 2300 80.0
2302 2776 102.0
2776 2302 102.0
2302 3676 40.0
3676 2302 40.0
2304 3363 102.0
3363 2304 102.0
2305 2541 84.0
2541 2305 84.0
2306 2473 156.0
2473 2306 156.0
2307 3532 82.0
3532 2307 82.0
2308 3341 58.0
3341 2308 58.0
2308 3051 30.0
3051 2308 30.0
2308 3014 58.0
3014 2308 58.0
2309 3339 120.0
3339 2309 120.0
2309 3712 8.0
3712 2309 8.0
2310 2607 60.0
2607 2310 60.0
2311 3288 70.0
3288 2311 70.0
2311 2356 72.0
2356 2311 72.0
2311 3039 100.0
3039 2311 100.0
2311 3093 76.0
3093 2311 76.0
2313 2593 38.0
2593 2313 38.0
2313 3341 42.0
3341 2313 42.0
2314 3508 104.0
3508 2314 104.0
2314 3077 20.0
3077 2314 20.0
2316 2406 162.0
2406 2316 162.0
2318 2586 38.0
2586 2318 38.0
2319 3494 66.0
3494 2319 66.0
2320 2703 4.0
2703 2320 4.0
2321 2833 22.0
2833 2321 22.0
2323 3081 4.0
3081 2323 4.0
2323 3005 24.0
3005 2323 24.0
2325 2773 92.0
2773 2325 92.0
2325 3236 112.0
3236 2325 112.0
2326 3502 86.0
3502 2326 86.0
2327 2747 60.0
2747 2327 60.0
2327 2468 10.0
2468 2327 10.0
2328 3017 100.0
3017 2328 100.0
2328 3193 34.0
3193 2328 34.0
2329 2382 140.0
2382 2329 140.0
2331 3511 16.0
3511 2331 16.0
2333 2964 178.0
2964 2333 178.0
2333 2454 42.0
2454 2333 42.0
2336 2840 44.0
2840 2336 44.0
2337 2614 38.0
2614 2337 38.0
2338 3194 58.0
3194 2338 58.0
2339 3127 16.0
3127 2339 16.0
2340 3537 26.0
3537 2340 26.0
2341 3407 6.0
3407 2341 6.0
2341 2413 88.0
2413 2341 88.0
2342 3689 72.0
3689 2342 72.0
2344 2567 106.0
2567 2344 106.0
2345 3420 92.0
3420 2345 92.0
2346 3633 44.0
3633 2346 44.0
2346 3087 40.0
3087 2346 40.0
2347 3165 112.0
3165 2347 112.0
2347 2574 140.0
2574 2347 140.0
2348 3234 68.0
3234 2348 68.0
2349 3313 150.0
3313 2349 150.0
2349 3622 162.0
3622 2349 162.0
2350 3652 48.0
